organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
35	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gadiformes	Lotidae	Ciliata	Ciliata mustela	urn:lsid:marinespecies.org:taxname:126448	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gadiformes;f__Gaidropsaridae;g__Ciliata;s__Ciliata_mustela, confidences 1;1;1;1;1;0.96;0.96;0.96. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits AB969950, identities 99.4, taxonomy Ciliata_mustela, consensus Eukaryota;Chordata;Actinopteri;Gadiformes;Lotidae;Ciliata;Ciliata_mustela.	asv.655_EE0105	EE0105
35	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cyprinodontiformes;f__Nothobranchiidae;g__Aphyosemion;s__Aphyosemion_gabunense, confidences 1;0.96;0.71;0.31;0.04;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.996_EE0081	EE0081
34	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Schismaderma;s__Schismaderma_carens, confidences 1;0.94;0.68;0.1;0.1;0;0;0. No VSEARCH hits at 0.97 identity.	asv.1008_EE0076	EE0076
34	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Microporellidae;g__Microporella;s__Microporella_ordo, confidences 1;0.85;0.1;0.1;0.1;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.	asv.1011_EE0075	EE0075
34	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Bothidae;g__Bothus;s__Bothus_myriaster, confidences 1;0.94;0.76;0.27;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1017_EE0105	EE0105
34	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Bramidae;g__Pteraclis;s__Pteraclis_aesticola, confidences 1;0.87;0.56;0.22;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1020_EE0105	EE0105
34	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Bothidae;g__Bothus;s__Bothus_myriaster, confidences 1;0.95;0.82;0.33;0.06;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1022_EE0105	EE0105
34	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Philopteridae;g__Columbicola;s__Columbicola_macrourae, confidences 1;0.95;0.14;0.09;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1023_EE0105	EE0105
34	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Strabomantidae;g__Oreobates;s__Oreobates_amarakaeri, confidences 1;0.93;0.84;0.29;0.29;0.11;0.1;0.04. No VSEARCH hits at 0.97 identity.	asv.1030_EE0105	EE0105
34	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;1;0.56;0.51;0.49;0.29;0.29. No VSEARCH hits at 0.97 identity.	asv.1264_EE0092	EE0092
34	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.9;0.14;0.09;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.1306_EE0092	EE0092
34	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 100,100,100,100,100,100,100,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.179_EE0092	EE0092
34	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	urn:lsid:marinespecies.org:taxname:1469456	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus_scrofa, confidences 1;1;1;1;1;1;1;0.98. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KF472177,KX147101,AY334492,KT194217,KF569218,DQ444705,KM998967,MH753653,KT372134,MN624263, identities 100,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.8, taxonomy Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.	asv.30_EE0075	EE0075
34	present	Hugo Gante	eDNA expeditions citizen science sampling	1014375	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,JQ036720,JQ036750,JQ036875, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.420_EE0090	EE0090
34	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae		Pleuronectidae	urn:lsid:marinespecies.org:taxname:125579	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Pleuronectidae;g__Myzopsetta;s__Myzopsetta_ferruginea, confidences 1;1;1;1;1;1;0.21;0.21. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits NC_082783,EF424428,MT103916,LC145951,LC049662,AP002951,NC_082806,NC_082768,NC_082804,NC_082770, identities 100,100,100,100,100,99.4,99.4,99.4,99.4,99.4, taxonomy Liopsetta_glacialis,Platichthys_stellatus,Myzopsetta_ferruginea,Platichthys_stellatus_x_Parophrys_vetulus,Liopsetta_pinnifasciata,Kareius_bicoloratus,Psettichthys_melanostictus,Limanda_sakhalinensis,Hippoglossoides_elassodon,Myzopsetta_proboscidea, consensus Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae.	asv.437_EE0081	EE0081
34	present	Hugo Gante	eDNA expeditions citizen science sampling	197539	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.38;0.34;0.34;0.34;0.34;0.34;0.34. No VSEARCH hits at 0.97 identity.	asv.658_EE0077	EE0077
34	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Lygodactylus;s__Lygodactylus_bradfieldi, confidences 1;0.97;0.81;0.14;0.14;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.659_EE0092	EE0092
33	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.09;0.03;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1012_EE0081	EE0081
33	present	Hugo Gante	eDNA expeditions citizen science sampling	1014375	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Strabomantidae;g__Oreobates;s__Oreobates_amarakaeri, confidences 1;0.93;0.84;0.29;0.29;0.11;0.1;0.04. No VSEARCH hits at 0.97 identity.	asv.1030_EE0090	EE0090
33	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata		Testudines			Testudines	urn:lsid:marinespecies.org:taxname:2689	order	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Manouria;s__Manouria_impressa, confidences 1;0.99;0.97;0.82;0.82;0.62;0.41;0.41. No VSEARCH hits at 0.97 identity.	asv.1234_EE0076	EE0076
33	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KC911458,KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,MF437262,KU867614, identities 100,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.8, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.125_EE0092	EE0092
33	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Zoantharia;f__Zoanthidae;g__Zoanthus;s__Zoanthus_sansibaricus, confidences 1;0.93;0.07;0.06;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1268_EE0080	EE0080
33	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Tulostoma;s__Tulostoma_macrocephalum, confidences 1;0.18;0.05;0.05;0.02;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1281_EE0080	EE0080
33	present	Hugo Gante	eDNA expeditions citizen science sampling	303	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Didelphimorphia;f__Didelphidae;g__Philander;s__Philander_mcilhennyi, confidences 1;0.94;0.89;0.19;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1307_EE0071	EE0071
33	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.8,98.8,98.8, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.158_EE0080	EE0080
33	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus	urn:lsid:marinespecies.org:taxname:1463738	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Galliformes;f__Phasianidae;g__Gallus;s__Gallus_gallus, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY054997,LC012932,AP006746,EF373908,GU261693,GU261680,KY039393,MG605671,MH753652,EF373899, identities 100,100,100,99.4,99.4,99.4,99.4,99.4,99.4,98.9, taxonomy Gallus_gallus,Chrysolophus_pictus,Gallus_sonneratii,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus, consensus Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus.	asv.193_EE0075	EE0075
33	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula minima	urn:lsid:marinespecies.org:taxname:172829	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.	asv.252_EE0105	EE0105
33	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae		Hominidae	urn:lsid:marinespecies.org:taxname:1455975	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;0.99;0.96;0.95;0.95;0.94;0.94. No VSEARCH hits at 0.97 identity.	asv.386_EE0075	EE0075
33	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;0.99;0.99;0.99;0.99. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 100,100,100,100,100,100,100,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.432_EE0105	EE0105
33	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;0.99;0.97;0.75;0.37;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.	asv.450_EE0081	EE0081
33	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pomatoschistus;s__Pomatoschistus_knerii, confidences 1;1;1;1;1;1;0.99;0.59. No VSEARCH hits at 0.97 identity.	asv.466_EE0076	EE0076
33	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pomatoschistus;s__Pomatoschistus_knerii, confidences 1;1;1;1;1;1;0.98;0.58. No VSEARCH hits at 0.97 identity.	asv.483_EE0076	EE0076
33	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pomatoschistus;s__Pomatoschistus_knerii, confidences 1;1;1;1;1;1;1;0.58. No VSEARCH hits at 0.97 identity.	asv.571_EE0080	EE0080
33	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hylobatidae;g__Hylobates;s__Hylobates_lar, confidences 1;0.98;0.94;0.66;0.29;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.	asv.593_EE0105	EE0105
33	present	Hugo Gante	eDNA expeditions citizen science sampling	1014375	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.3,98.3,98.3, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.660_EE0090	EE0090
33	present	Hugo Gante	eDNA expeditions citizen science sampling	197539	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.98;0.15;0.13;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.	asv.663_EE0077	EE0077
33	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.41;0.38;0.38;0.38;0.38;0.38;0.38. No VSEARCH hits at 0.97 identity.	asv.664_EE0081	EE0081
33	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.97;0.12;0.11;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.	asv.666_EE0092	EE0092
33	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Aulopiformes	Synodontidae		Synodontidae	urn:lsid:marinespecies.org:taxname:125449	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Aulopiformes;f__Synodontidae;g__Saurida;s__Saurida_undosquamis, confidences 1;1;1;0.97;0.94;0.93;0.76;0.28. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits JX534239, identities 98.2, taxonomy Harpadon_nehereus, consensus Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Harpadon;Harpadon_nehereus.	asv.667_EE0105	EE0105
33	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Psittaciformes;f__Psittacidae;g__Alipiopsitta;s__Alipiopsitta_xanthops, confidences 1;0.94;0.67;0.06;0.01;0.01;0;0. No VSEARCH hits at 0.97 identity.	asv.991_EE0081	EE0081
33	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Psittaciformes;f__Psittacidae;g__Alipiopsitta;s__Alipiopsitta_xanthops, confidences 1;0.94;0.67;0.06;0.01;0.01;0;0. No VSEARCH hits at 0.97 identity.	asv.991_EE0076	EE0076
32	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Schismaderma;s__Schismaderma_carens, confidences 1;0.94;0.68;0.1;0.1;0;0;0. No VSEARCH hits at 0.97 identity.	asv.1008_EE0075	EE0075
