asv	sum.taxonomy	identificationRemarks
2246	asv.2246	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Axinellida;Raspailiidae;Trikentrion;Trikentrion_helium, confidences 1;0.62;0.16;0.16;0.15;0.15;0.08;0.08. No VSEARCH hits at 0.97 identity.
2247	asv.2247	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Sarcoptiformes;Acaridae;Scatoglyphus;Scatoglyphus_polytrematus, confidences 1;0.76;0.43;0.19;0.08;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
2248	asv.2248	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Siphonaptera;Ceratophyllidae;Ceratophyllus;Ceratophyllus_zhovtyi, confidences 0.98;0.81;0.51;0.42;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2249	asv.2249	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Sarcoptiformes;Proctophyllodidae;Proctophyllodes;Proctophyllodes_habiae, confidences 1;0.82;0.54;0.1;0.07;0.05;0.05;0.02. No VSEARCH hits at 0.97 identity.
2250	asv.2250	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix_green_algae;Dolichomastix_tenuilepis, confidences 1;0.22;0.16;0.16;0.16;0.16;0.16;0.16. No VSEARCH hits at 0.97 identity.
2251	asv.2251	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Pterocladiaceae;Pterocladiella;Pterocladiella_luxurians, confidences 1;0.18;0.09;0.09;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
2252	asv.2252	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia_subanglica, confidences 1;0.77;0.23;0.21;0.13;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2253	asv.2253	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Cladosiphon;Cladosiphon_takenoensis, confidences 1;0.42;0.08;0.08;0.08;0.08;0.05;0.05. No VSEARCH hits at 0.97 identity.
2254	asv.2254	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Araneae;Agelenidae;Draconarius;Draconarius_altissimus, confidences 1;0.74;0.56;0.36;0.3;0.1;0.1;0.01. No VSEARCH hits at 0.97 identity.
2255	asv.2255	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_tobinii, confidences 1;0.26;0.06;0.06;0.06;0.06;0.06;0.02. No VSEARCH hits at 0.97 identity.
2256	asv.2256	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Sauvageaugloia;Sauvageaugloia_divaricata, confidences 1;0.18;0.08;0.07;0.05;0.05;0.01;0.01. No VSEARCH hits at 0.97 identity.
2257	asv.2257	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Rotifera;Eurotatoria;Ploima;Asplanchnidae;Asplanchna;Asplanchna_sieboldii, confidences 1;0.7;0.23;0.23;0.23;0.23;0.23;0.23. No VSEARCH hits at 0.97 identity.
2258	asv.2258	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Peronosporales;Peronosporaceae;Peronospora;Peronospora_flava, confidences 1;0.62;0.43;0.43;0.3;0.3;0.21;0.1. No VSEARCH hits at 0.97 identity.
2259	asv.2259	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;undef_Ectocarpales;Coelocladia;Coelocladia_arctica, confidences 0.99;0.29;0.11;0.08;0.08;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2260	asv.2260	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Axinellida;Raspailiidae;Trikentrion;Trikentrion_helium, confidences 1;0.67;0.14;0.13;0.11;0.11;0.1;0.1. No VSEARCH hits at 0.97 identity.
2261	asv.2261	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Annelida;Polychaeta;Eunicida;Eunicidae;Marphysa;Marphysa_mossambica, confidences 1;0.99;0.65;0.55;0.52;0.51;0.46;0.3. No VSEARCH hits at 0.97 identity.
2262	asv.2262	Eukaryota;Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum_truncatum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum_truncatum, confidences 1;1;1;1;0.98;0.98;0.98;0.97. No VSEARCH hits at 0.97 identity.
2263	asv.2263	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Callithamnion;Callithamnion_baileyi, confidences 1;0.25;0.05;0.05;0.01;0;0;0. No VSEARCH hits at 0.97 identity.
2264	asv.2264	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionellopsis;Asterionellopsis_guyunusae, confidences 1;0.6;0.26;0.08;0.07;0.07;0.07;0.06. No VSEARCH hits at 0.97 identity.
2265	asv.2265	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Cigaritis;Cigaritis_ella, confidences 1;0.57;0.38;0.29;0.15;0.06;0.02;0.02. No VSEARCH hits at 0.97 identity.
2266	asv.2266	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus_orthocanna, confidences 1;0.56;0.19;0.19;0.15;0.12;0.11;0.1. No VSEARCH hits at 0.97 identity.
2267	asv.2267	Eukaryota;undef_Eukaryota;Bacillariophyta	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema_subsalsum, confidences 1;0.89;0.8;0.79;0.47;0.33;0.33;0.31. No VSEARCH hits at 0.97 identity.
2268	asv.2268	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Punctaria;Punctaria_occidentalis, confidences 1;0.42;0.19;0.18;0.16;0.09;0.05;0.05. No VSEARCH hits at 0.97 identity.
2269	asv.2269	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Discosea;Flabellinia;undef_Flabellinia;Vannellidae;Ripella;Ripella_tribonemae, confidences 1;0.49;0.13;0.12;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
2270	asv.2270	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum_brightwellii, confidences 1;0.64;0.31;0.1;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
2271	asv.2271	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Axinellida;Raspailiidae;Echinodictyum;Echinodictyum_asperum, confidences 1;0.71;0.11;0.1;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2272	asv.2272		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Bacteria_bacteria;undef_Bacteria_bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_glumae, confidences 0.09;0.09;0.07;0.07;0.07;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.
2273	asv.2273	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Bigyra;Thraustochytrida;Thraustochytriaceae;Thraustochytrium;Thraustochytrium_aureum, confidences 1;0.43;0.4;0.26;0.26;0.26;0.15;0.15. No VSEARCH hits at 0.97 identity.
2274	asv.2274	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Araneae;Salticidae;Pensacola;Pensacola_maxillosa, confidences 1;0.69;0.58;0.26;0.19;0.11;0.04;0.02. No VSEARCH hits at 0.97 identity.
2275	asv.2275	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Peronosporales;Peronosporaceae;Peronospora;Peronospora_alta, confidences 1;0.92;0.7;0.7;0.51;0.5;0.28;0.12. No VSEARCH hits at 0.97 identity.
2276	asv.2276	Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Dinophyceae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_pseudogonyaulax, confidences 1;1;1;1;0.53;0.37;0.36;0.09. No VSEARCH hits at 0.97 identity.
2277	asv.2277	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Chrysophyceae;undef_Chrysophyceae;Apoikiaceae;Apoikiospumella;Apoikiospumella_mondseeiensis, confidences 1;0.84;0.32;0.13;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
2278	asv.2278	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_clypeatum, confidences 1;0.23;0.14;0.14;0.13;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
2279	asv.2279	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum_brightwellii, confidences 1;0.82;0.56;0.23;0.23;0.23;0.21;0.21. No VSEARCH hits at 0.97 identity.
2280	asv.2280	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Callithamnion;Callithamnion_baileyi, confidences 1;0.38;0.13;0.12;0.03;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
2281	asv.2281	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Pterosiphonia;Pterosiphonia_spinifera, confidences 1;0.28;0.15;0.15;0.07;0.05;0.03;0.03. No VSEARCH hits at 0.97 identity.
2282	asv.2282	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Axinellida;Raspailiidae;Sollasella;Sollasella_cervicornis, confidences 1;0.37;0.12;0.12;0.08;0.08;0.06;0.06. No VSEARCH hits at 0.97 identity.
2283	asv.2283	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Eustigmatophyceae;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis_oculata, confidences 1;0.8;0.73;0.52;0.52;0.52;0.52;0.52. No VSEARCH hits at 0.97 identity.
2284	asv.2284	Eukaryota;Metazoa;Chordata;Actinopteri;undef_Actinopteri;Scatophagidae;Scatophagus;Scatophagus_argus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Chordata;Actinopteri;undef_Actinopteri;Scatophagidae;Scatophagus;Scatophagus_argus, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits KY634866,FJ584086,ON166114,KP212376,MG923405,MN703126,MK024413,LC741153,NC_059324,MW498778, identities 100,100,100,99.7,99.4,99.4,99.4,99.4,99,99, taxonomy Scatophagus_argus,Scatophagus_argus,Scatophagus_argus,Scatophagus_argus,Scatophagus_argus,Scatophagus_argus,Scatophagus_argus,Scatophagus_argus,Scatophagus_argus,Scatophagus_argus, consensus Eukaryota;Chordata;Actinopteri;Scatophagidae;Scatophagus;Scatophagus_argus.
2285	asv.2285	Eukaryota;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia_folleata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia_folleata, confidences 1;1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the COI_ncbi_1_50000 database at 0.97 similarity: hits KF977306,KF962085,KF962083, identities 100,98.1,97.8, taxonomy Obelia_sp._DNZ116,Clytia_folleata,Clytia_folleata, consensus Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia_folleata.
2286	asv.2286	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Mollusca;Gastropoda;Architaenioglossa;Diplommatinidae;Plectostoma;Plectostoma_wallacei, confidences 1;0.76;0.21;0.21;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2287	asv.2287	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;undef_Ectocarpales;Coelocladia;Coelocladia_arctica, confidences 1;0.28;0.09;0.06;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2288	asv.2288	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Symphyocladia;Symphyocladia_plumosa, confidences 0.99;0.4;0.17;0.17;0.09;0.06;0.03;0.02. No VSEARCH hits at 0.97 identity.
2289	asv.2289	Eukaryota;Metazoa;Arthropoda	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Mantodea;Mantidae;Orthoderella;Orthoderella_ornata, confidences 1;0.99;0.8;0.66;0.13;0.05;0.03;0.03. No VSEARCH hits at 0.97 identity.
2290	asv.2290	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Diptera;Mystacinobiidae;Mystacinobia;Mystacinobia_zelandica, confidences 1;0.81;0.61;0.47;0.12;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2291	asv.2291	Eukaryota;undef_Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora_obesa, confidences 0.99;0.86;0.38;0.34;0.32;0.19;0.19;0.15. No VSEARCH hits at 0.97 identity.
2292	asv.2292	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Callithamnion;Callithamnion_baileyi, confidences 1;0.4;0.24;0.24;0.04;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.
2293	asv.2293	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia_japonica, confidences 0.99;0.09;0.07;0.06;0.03;0.03;0;0. No VSEARCH hits at 0.97 identity.
2294	asv.2294	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Mollusca;Bivalvia;Lucinida;Lucinidae;Cavatidens;Cavatidens_omissa, confidences 0.97;0.82;0.47;0.41;0.41;0.41;0.41;0.41. No VSEARCH hits at 0.97 identity.
2295	asv.2295	Eukaryota;Metazoa;Arthropoda	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;Cecidophyopsis;Cecidophyopsis_ribis, confidences 1;0.95;0.82;0.76;0.49;0.2;0.03;0.02. No VSEARCH hits at 0.97 identity.
2296	asv.2296	Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Hymenoptera;Formicidae;Dolichoderus;Dolichoderus_incisus, confidences 1;1;1;0.98;0.91;0.9;0.62;0.28. No VSEARCH hits at 0.97 identity.
2297	asv.2297	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Streptophyta;Magnoliopsida;Oxalidales;Oxalidaceae;Oxalis;Oxalis_stricta, confidences 1;0.13;0.13;0.1;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2298	asv.2298	Eukaryota;Metazoa;Arthropoda	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Malacostraca;Amphipoda;Oedicerotidae;Bathymedon;Bathymedon_longimanus, confidences 1;0.98;0.86;0.23;0.16;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
2299	asv.2299	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Axinellida;Raspailiidae;Echinodictyum;Echinodictyum_asperum, confidences 1;0.63;0.17;0.17;0.06;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
2300	asv.2300	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia_nodosa, confidences 1;0.42;0.08;0.06;0.06;0.06;0.06;0.05. No VSEARCH hits at 0.97 identity.
2301	asv.2301		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Bacteria_bacteria;undef_Bacteria_bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus_urinae, confidences 0.6;0.6;0.36;0.36;0.36;0.36;0.36;0.36. No VSEARCH hits at 0.97 identity.
2302	asv.2302	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_parva, confidences 1;0.36;0.19;0.19;0.18;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.
2303	asv.2303	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Pterocladiaceae;Pterocladiella;Pterocladiella_andresii, confidences 1;0.23;0.17;0.17;0.05;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.
2304	asv.2304	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Ectocarpales;Chordariaceae;Cladosiphon;Cladosiphon_takenoensis, confidences 1;0.6;0.32;0.28;0.27;0.27;0.08;0.07. No VSEARCH hits at 0.97 identity.
2305	asv.2305	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya_dubia, confidences 1;0.7;0.09;0.09;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2306	asv.2306	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Peronosporales;Peronosporaceae;Calycofera;Calycofera_cryptica, confidences 1;0.13;0.04;0.04;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2307	asv.2307	Eukaryota;Metazoa;Cnidaria;Hydrozoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Oceaniidae;Turritopsis;Turritopsis_nutricula, confidences 1;0.98;0.97;0.96;0.71;0.35;0.35;0.31. No VSEARCH hits at 0.97 identity.
2308	asv.2308	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia_subanglica, confidences 1;0.48;0.2;0.16;0.16;0.09;0.09;0.07. No VSEARCH hits at 0.97 identity.
2309	asv.2309	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria_disticha, confidences 1;0.66;0.34;0.34;0.29;0.29;0.29;0.29. No VSEARCH hits at 0.97 identity.
2310	asv.2310	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;undef_undef_Eukaryota;Phaeophyceae;Dictyotales;Dictyotaceae;Dictyota_brown_algae;Dictyota_crenulata_4_AT-2012, confidences 0.99;0.41;0.29;0.27;0.07;0.07;0.05;0.01. No VSEARCH hits at 0.97 identity.
2311	asv.2311	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Haptophyta;undef_Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_parva, confidences 1;0.29;0.17;0.17;0.16;0.16;0.16;0.16. No VSEARCH hits at 0.97 identity.
2312	asv.2312	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartiogeton;Sagartiogeton_undatus, confidences 1;0.77;0.3;0.15;0.11;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2313	asv.2313	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;Aceria;Aceria_tristriata, confidences 1;0.84;0.43;0.18;0.06;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2314	asv.2314	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya_dubia, confidences 1;0.4;0.16;0.16;0.1;0.1;0.1;0.09. No VSEARCH hits at 0.97 identity.
2315	asv.2315	Eukaryota;Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Arachnida;Sarcoptiformes;Proctophyllodidae;Rhamphocaulus;Rhamphocaulus_vachoni, confidences 1;0.96;0.73;0.35;0.19;0.09;0.08;0.08. No VSEARCH hits at 0.97 identity.
2316	asv.2316	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Batrachospermales;Batrachospermaceae;Nothocladus;Nothocladus_pseudogelatinosus, confidences 1;0.69;0.16;0.16;0.14;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
2317	asv.2317	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Viridiplantae;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_parkeae, confidences 1;0.1;0.09;0.09;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
2318	asv.2318	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia_subpacifica, confidences 0.99;0.49;0.19;0.14;0.09;0.09;0.07;0.05. No VSEARCH hits at 0.97 identity.
2319	asv.2319	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Cymbellaceae;Cymbella;Cymbella_bengalensis, confidences 1;0.75;0.32;0.26;0.07;0.07;0.06;0.06. No VSEARCH hits at 0.97 identity.
2320	asv.2320	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Gelidiaceae;Gelidium;Gelidium_longipes, confidences 1;0.5;0.26;0.25;0.07;0.06;0.06;0.03. No VSEARCH hits at 0.97 identity.
2321	asv.2321	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;undef_Eukaryota;Oomycota;undef_Oomycota;Pythiales;Pythiaceae;Globisporangium;Globisporangium_breve, confidences 1;0.42;0.14;0.14;0.12;0.12;0.06;0.05. No VSEARCH hits at 0.97 identity.
2322	asv.2322	Eukaryota;Metazoa;Arthropoda	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Erycinidia;Erycinidia_virgo, confidences 1;1;0.92;0.57;0.05;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
2323	asv.2323	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Cubozoa;Carybdeida;Carybdeidae;Carybdea;Carybdea_arborifera, confidences 1;0.77;0.33;0.09;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
2324	asv.2324	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Porifera;Demospongiae;Haplosclerida;Chalinidae;Haliclona;Haliclona_fascigera, confidences 0.99;0.76;0.2;0.2;0.08;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2325	asv.2325	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Metazoa;Cnidaria;Hydrozoa;Anthoathecata;Stylasteridae;Stylaster;Stylaster_venustus, confidences 1;0.6;0.15;0.09;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
