asv	sum.taxonomy	identificationRemarks
1814	asv.1814	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Neogastropoda;f__Costellariidae;g__Vexillum;s__Vexillum_festum, confidences 1;0.96;0.13;0.05;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1815	asv.1815	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Phyllodactylidae;g__Phyllodactylus;s__Phyllodactylus_hispaniolae, confidences 0.99;0.96;0.87;0.08;0.08;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.
1816	asv.1816	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Geoemydidae;g__Siebenrockiella;s__Siebenrockiella_crassicollis, confidences 1;0.96;0.81;0.08;0.08;0.08;0.04;0.04. No VSEARCH hits at 0.97 identity.
1817	asv.1817	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Phylloscopidae;g__Phylloscopus;s__Phylloscopus_canariensis, confidences 1;0.91;0.69;0.1;0.1;0.1;0.1;0.07. No VSEARCH hits at 0.97 identity.
1818	asv.1818	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Caudata;f__Hynobiidae;g__Paradactylodon;s__Paradactylodon_mustersi, confidences 1;0.93;0.73;0.13;0.05;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
1819	asv.1819	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Mantellidae;g__Boophis;s__Boophis_popi, confidences 1;0.92;0.77;0.13;0.12;0.07;0.06;0.06. No VSEARCH hits at 0.97 identity.
1820	asv.1820	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Clausiliidae;g__Montenegrina;s__Montenegrina_minuscula, confidences 1;0.94;0.11;0.08;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1821	asv.1821	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Eulipotyphla;f__Soricidae;g__Crocidura;s__Crocidura_fuliginosa, confidences 1;0.99;0.85;0.24;0.04;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
1822	asv.1822	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Beryciformes;f__Cetomimidae;g__Danacetichthys;s__Danacetichthys_galathenus, confidences 1;0.95;0.78;0.4;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1823	asv.1823	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Plesiopidae;g__Plesiops;s__Plesiops_nakaharae, confidences 1;0.91;0.71;0.32;0.1;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1824	asv.1824	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Agonidae;g__Xeneretmus;s__Xeneretmus_latifrons, confidences 1;0.98;0.82;0.32;0.08;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1825	asv.1825	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Araneae;f__Nemesiidae;g__Iberesia;s__Iberesia_machadoi, confidences 1;0.97;0.06;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1826	asv.1826	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Trichonotidae;g__Trichonotus;s__Trichonotus_setiger, confidences 1;0.94;0.86;0.43;0.09;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1827	asv.1827	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Oxystele;s__Oxystele_impervia, confidences 1;0.9;0.17;0.1;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1828	asv.1828	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Bovidae;g__Gazella;s__Gazella_dorcas, confidences 1;0.95;0.73;0.19;0.07;0.07;0.05;0.01. No VSEARCH hits at 0.97 identity.
1829	asv.1829	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Alsodidae;g__Eupsophus;s__Eupsophus_nahuelbutensis, confidences 1;0.98;0.9;0.18;0.18;0.03;0.03;0.02. No VSEARCH hits at 0.97 identity.
1830	asv.1830	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Clausiliidae;g__Montenegrina;s__Montenegrina_attemsi, confidences 1;0.98;0.19;0.19;0.08;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
1831	asv.1831	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Batrachoidiformes;f__Batrachoididae;g__Porichthys;s__Porichthys_myriaster, confidences 1;0.88;0.59;0.24;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1832	asv.1832	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Cingulata;f__Chlamyphoridae;g__Cabassous;s__Cabassous_unicinctus, confidences 1;0.95;0.75;0.17;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
1833	asv.1833	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Mantellidae;g__Boophis;s__Boophis_popi, confidences 1;0.98;0.75;0.17;0.17;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
1834	asv.1834	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Muridae;g__Mastomys;s__Mastomys_erythroleucus, confidences 1;1;0.83;0.1;0.02;0.02;0;0. No VSEARCH hits at 0.97 identity.
1835	asv.1835	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Notolabrus;s__Notolabrus_gymnogenis, confidences 1;0.95;0.65;0.37;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
1836	asv.1836	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Graphidaceae;g__Taitaia;s__Taitaia_aurea, confidences 1;0.09;0.08;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1837	asv.1837	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Synbranchiformes;f__Mastacembelidae;g__Mastacembelus;s__Mastacembelus_favus, confidences 1;0.94;0.61;0.32;0.07;0.07;0.07;0.04. No VSEARCH hits at 0.97 identity.
1838	asv.1838	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.86;0.03;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1839	asv.1839	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris_amblyopsis, confidences 1;1;0.86;0.39;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1840	asv.1840	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Hippopotamidae;g__Hippopotamus;s__Hippopotamus_amphibius, confidences 1;1;0.88;0.22;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1841	asv.1841	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Chimaeriformes;f__Rhinochimaeridae;g__Rhinochimaera;s__Rhinochimaera_africana, confidences 1;0.95;0.78;0.1;0.08;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1842	asv.1842	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Onychostoma;s__Onychostoma_rara, confidences 1;0.96;0.8;0.26;0.06;0.06;0.02;0.01. No VSEARCH hits at 0.97 identity.
1843	asv.1843	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Araneae;f__Nemesiidae;g__Iberesia;s__Iberesia_machadoi, confidences 1;0.97;0.11;0.08;0.08;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1844	asv.1844	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris_amblyopsis, confidences 1;0.98;0.9;0.68;0.02;0;0;0. No VSEARCH hits at 0.97 identity.
1845	asv.1845	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Callanthiidae;g__Callanthias;s__Callanthias_japonicus, confidences 1;0.93;0.8;0.42;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1846	asv.1846	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Cycloneritida;f__Neritidae;g__Nerita;s__Nerita_albicilla, confidences 1;0.9;0.08;0.06;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1847	asv.1847	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Cordylidae;g__Cordylus;s__Cordylus_vittifer, confidences 1;0.87;0.6;0.16;0.16;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1848	asv.1848	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.99;0.83;0.17;0.17;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1849	asv.1849	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Limnodynastidae;g__Lechriodus;s__Lechriodus_fletcheri, confidences 1;0.99;0.83;0.19;0.18;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1850	asv.1850	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Danionidae;g__Danio;s__Danio_rerio, confidences 1;0.96;0.84;0.31;0.06;0.06;0.06;0.04. No VSEARCH hits at 0.97 identity.
1851	asv.1851	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Philopteridae;g__Columbicola;s__Columbicola_macrourae, confidences 1;0.89;0.08;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1852	asv.1852	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Electridae;g__Electra;s__Electra_korobokkura, confidences 1;0.97;0.08;0.08;0.08;0.05;0.05;0.03. No VSEARCH hits at 0.97 identity.
1853	asv.1853	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Paralichthys;s__Paralichthys_olivaceus, confidences 1;0.98;0.62;0.27;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1854	asv.1854	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Scandentia;f__Tupaiidae;g__Tupaia;s__Tupaia_dorsalis, confidences 1;0.86;0.75;0.23;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1855	asv.1855	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Ethaliella;s__Ethaliella_floccata, confidences 1;0.95;0.15;0.13;0.09;0.09;0.07;0.07. No VSEARCH hits at 0.97 identity.
1856	asv.1856	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Mantellidae;g__Boophis;s__Boophis_popi, confidences 1;0.96;0.72;0.16;0.15;0.09;0.08;0.08. No VSEARCH hits at 0.97 identity.
1857	asv.1857	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Orculidae;g__Orcula;s__Orcula_conica, confidences 1;0.91;0.07;0.06;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1858	asv.1858	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Strabomantidae;g__Pristimantis;s__Pristimantis_altae, confidences 1;0.94;0.74;0.14;0.13;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1859	asv.1859	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Geoemydidae;g__Morenia;s__Morenia_ocellata, confidences 1;0.98;0.81;0.11;0.11;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
1860	asv.1860	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Asteroidea;o__Valvatida;f__Goniasteridae;g__Goniodiscaster;s__Goniodiscaster_scaber, confidences 1;0.92;0.06;0.06;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1861	asv.1861	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Alsodidae;g__Eupsophus;s__Eupsophus_nahuelbutensis, confidences 1;0.99;0.86;0.16;0.16;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.
1862	asv.1862	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Palinuridae;g__Panulirus;s__Panulirus_homarus, confidences 1;0.93;0.09;0.05;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1863	asv.1863	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Lorisidae;g__Nycticebus;s__Nycticebus_javanicus, confidences 1;0.96;0.79;0.14;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1864	asv.1864	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Mantellidae;g__Boophis;s__Boophis_popi, confidences 1;0.97;0.8;0.16;0.16;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1865	asv.1865	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Moschidae;g__Moschus;s__Moschus_berezovskii, confidences 1;0.97;0.8;0.15;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1866	asv.1866	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Eleotris;s__Eleotris_amblyopsis, confidences 1;0.98;0.89;0.47;0.06;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
1867	asv.1867	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Viperidae;g__Gloydius;s__Gloydius_intermedius, confidences 1;1;0.83;0.08;0.08;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1868	asv.1868	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Asteroidea;o__Paxillosida;f__Luidiidae;g__Luidia;s__Luidia_clathrata, confidences 1;0.96;0.12;0.12;0.12;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1869	asv.1869	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Limoida;f__Limidae;g__Lima;s__Lima_zealandica, confidences 1;0.94;0.16;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1870	asv.1870	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Philopteridae;g__Columbicola;s__Columbicola_macrourae, confidences 1;1;0.15;0.08;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1871	asv.1871	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Pseudorhombus;s__Pseudorhombus_dupliciocellatus, confidences 1;0.93;0.73;0.44;0.07;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
1872	asv.1872	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Calodactylodes;s__Calodactylodes_aureus, confidences 1;0.99;0.7;0.21;0.21;0.1;0.06;0.06. No VSEARCH hits at 0.97 identity.
1873	asv.1873	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Ciconiiformes;f__Ciconiidae;g__Ciconia;s__Ciconia_maguari, confidences 1;0.97;0.76;0.07;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1874	asv.1874	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Moronidae;g__Morone;s__Morone_chrysops, confidences 1;0.94;0.79;0.42;0.13;0.03;0.03;0. No VSEARCH hits at 0.97 identity.
1875	asv.1875	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Philopteridae;g__Columbicola;s__Columbicola_macrourae, confidences 1;0.86;0.15;0.1;0.09;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1876	asv.1876	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lobotiformes;f__Lobotidae;g__Lobotes;s__Lobotes_surinamensis, confidences 1;0.97;0.78;0.46;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1877	asv.1877	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Coris;s__Coris_flavovittata, confidences 1;0.96;0.88;0.44;0.08;0.08;0.01;0. No VSEARCH hits at 0.97 identity.
1878	asv.1878	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Acheilognathidae;g__Tanakia;s__Tanakia_koreensis, confidences 1;0.89;0.74;0.45;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1879	asv.1879	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.96;0.21;0.18;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1880	asv.1880	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Lorisidae;g__Nycticebus;s__Nycticebus_javanicus, confidences 1;0.97;0.82;0.18;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1881	asv.1881	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Rhinolophidae;g__Rhinolophus;s__Rhinolophus_yunnanensis, confidences 1;0.99;0.75;0.06;0.03;0;0;0. No VSEARCH hits at 0.97 identity.
1882	asv.1882	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Pectinida;f__Pectinidae;g__Pseudamussium;s__Pseudamussium_clavatum, confidences 1;0.94;0.06;0.05;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1883	asv.1883	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Clausiliidae;g__Montenegrina;s__Montenegrina_minuscula, confidences 1;0.86;0.07;0.07;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1884	asv.1884	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Amblygaster;s__Amblygaster_sirm, confidences 1;0.96;0.84;0.38;0.03;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
1885	asv.1885	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Philopteridae;g__Columbicola;s__Columbicola_macrourae, confidences 1;0.95;0.16;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1886	asv.1886	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Tachinidae;g__Lixophaga;s__Lixophaga_latigena, confidences 1;0.96;0.19;0.12;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1887	asv.1887	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Onychostoma;s__Onychostoma_rara, confidences 1;0.94;0.74;0.23;0.04;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
1888	asv.1888	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Cingulata;f__Dasypodidae;g__Dasypus;s__Dasypus_novemcinctus, confidences 1;0.97;0.72;0.08;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
