asv	sum.taxonomy	identificationRemarks
1050	asv.1050	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Venerida;Mactridae;Lutraria;Lutraria_australis, confidences 1;0.25;0.11;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1051	asv.1051	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_strasburgi, confidences 1;0.54;0.19;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
1052	asv.1052	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.27;0.16;0.04;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1053	asv.1053	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Parnassius;Parnassius_jacobsoni, confidences 1;0.18;0.11;0.04;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
1054	asv.1054	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Psalidaster;Psalidaster_mordax, confidences 1;0.09;0.05;0.05;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
1055	asv.1055	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Picromerus;Picromerus_lewisi, confidences 1;0.4;0.32;0.12;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
1056	asv.1056	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Phyllodactylus;Phyllodactylus_delsolari, confidences 1;0.54;0.19;0.19;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1057	asv.1057	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pachynomidae;Camarochiloides;Camarochiloides_weiweii, confidences 1;0.41;0.35;0.16;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1058	asv.1058	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Tateidae;Sulawesidrobia;Sulawesidrobia_botak, confidences 1;0.13;0.09;0.03;0.03;0.02;0.01. No VSEARCH hits at 0.97 identity.
1059	asv.1059	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Morerella;Morerella_cyanophthalma, confidences 1;0.48;0.16;0.14;0.06;0.02;0.02. No VSEARCH hits at 0.97 identity.
1060	asv.1060	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.13;0.1;0.06;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1061	asv.1061	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Pipridae;Xenopipo;Xenopipo_atronitens, confidences 1;0.55;0.07;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1062	asv.1062	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;o_Gastropoda;Pachychilidae;Paracrostoma;Paracrostoma_martini, confidences 1;0.17;0.13;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1063	asv.1063	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Colloniidae;Homalopoma;Homalopoma_picta, confidences 1;0.15;0.1;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1064	asv.1064	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.46;0.39;0.06;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1065	asv.1065	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;o_Bivalvia;Cleidothaeridae;Cleidothaerus;Cleidothaerus_albidus, confidences 1;0.18;0.07;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1066	asv.1066	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Chlorocoris;Chlorocoris_complanatus, confidences 1;0.32;0.24;0.14;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
1067	asv.1067	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Hydrophilidae;Cymbiodyta;Cymbiodyta_marginella, confidences 1;0.25;0.19;0.09;0;0;0. No VSEARCH hits at 0.97 identity.
1068	asv.1068	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Uperoleia;Uperoleia_lithomoda_x_Uperoleia_mimula, confidences 1;0.4;0.09;0.09;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1069	asv.1069	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Trochidae;Austrocochlea;Austrocochlea_piperina, confidences 1;0.26;0.11;0.09;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.
1070	asv.1070	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.52;0.34;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1071	asv.1071	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Cardiodactylus;Cardiodactylus_guttulus, confidences 1;0.42;0.32;0.08;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
1072	asv.1072	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Xantusiidae;Lepidophyma;Lepidophyma_occulor, confidences 1;0.5;0.16;0.16;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1073	asv.1073	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Tarsiidae;Tarsius;Tarsius_dentatus, confidences 1;0.45;0.09;0.01;0.01;0.01;0. No VSEARCH hits at 0.97 identity.
1074	asv.1074	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Paracassina;Paracassina_kounhiensis, confidences 1;0.66;0.25;0.15;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
1075	asv.1075	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Viperidae;Gloydius;Gloydius_monticola, confidences 1;0.56;0.15;0.15;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1076	asv.1076	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Galaxias;Galaxias_macronasus, confidences 1;0.8;0.52;0.06;0.06;0.06;0.04. No VSEARCH hits at 0.97 identity.
1077	asv.1077	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;o_Bivalvia;Cleidothaeridae;Cleidothaerus;Cleidothaerus_albidus, confidences 1;0.12;0.06;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1078	asv.1078	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Uperoleia;Uperoleia_lithomoda_x_Uperoleia_mimula, confidences 1;0.39;0.14;0.14;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1079	asv.1079	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.43;0.28;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1080	asv.1080	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Echinoidea;Cidaroida;Cidaridae;Prionocidaris;Prionocidaris_baculosa, confidences 1;0.09;0.09;0.09;0.09;0.03;0.03. No VSEARCH hits at 0.97 identity.
1081	asv.1081	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Trochidae;Diloma;Diloma_radula, confidences 1;0.22;0.17;0.1;0.1;0.09;0.09. No VSEARCH hits at 0.97 identity.
1082	asv.1082	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Gastrophryne;Gastrophryne_pictiventris, confidences 1;0.55;0.19;0.17;0.08;0.05;0.05. No VSEARCH hits at 0.97 identity.
1083	asv.1083	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Lepidoptera;Crambidae;Spinosuncus;Spinosuncus_curvisetaceus, confidences 1;0.2;0.13;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1084	asv.1084	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Cardiida;Tellinidae;Exotica;Exotica_tokubeii, confidences 1;0.33;0.23;0.17;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
1085	asv.1085	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.41;0.33;0.22;0.19;0.13;0.13. No VSEARCH hits at 0.97 identity.
1086	asv.1086	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Uperoleia;Uperoleia_lithomoda_x_Uperoleia_mimula, confidences 1;0.46;0.11;0.11;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1087	asv.1087	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Piophilidae;Piophila;Piophila_nigriceps, confidences 1;0.29;0.24;0.12;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
1088	asv.1088	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Reduviidae;Nalata;Nalata_squalida, confidences 1;0.29;0.22;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1089	asv.1089	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Schuhistes;Schuhistes_lyciae, confidences 1;0.45;0.37;0.15;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
1090	asv.1090	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Carbula;Carbula_sinica, confidences 1;0.34;0.25;0.15;0.15;0.07;0.07. No VSEARCH hits at 0.97 identity.
1091	asv.1091	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Isotima;Isotima_rufithorax, confidences 1;0.33;0.19;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1092	asv.1092	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Phyllopezus;Phyllopezus_periosus, confidences 1;0.73;0.18;0.18;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1093	asv.1093	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Amphisbaenidae;Amphisbaena;Amphisbaena_anomala, confidences 1;0.65;0.12;0.12;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1094	asv.1094	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Colloniidae;Homalopoma;Homalopoma_picta, confidences 1;0.18;0.16;0.11;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
1095	asv.1095	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.38;0.27;0.18;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1096	asv.1096	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.5;0.41;0.15;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1097	asv.1097	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Isotima;Isotima_rufithorax, confidences 1;0.38;0.23;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1098	asv.1098	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Isotima;Isotima_rufithorax, confidences 1;0.32;0.21;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1099	asv.1099	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Morerella;Morerella_cyanophthalma, confidences 1;0.6;0.19;0.16;0.09;0.02;0.02. No VSEARCH hits at 0.97 identity.
1100	asv.1100	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Miniopterus;Miniopterus_tristis, confidences 1;0.35;0.05;0.04;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
1101	asv.1101	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Colloniidae;Homalopoma;Homalopoma_picta, confidences 1;0.11;0.09;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1102	asv.1102	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.53;0.43;0.18;0.17;0.17;0.17. No VSEARCH hits at 0.97 identity.
1103	asv.1103	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.56;0.52;0.09;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1104	asv.1104	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Thaisella;Thaisella_kiosquiformis, confidences 1;0.2;0.18;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1105	asv.1105	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Machaerotidae;Enderleinia;Enderleinia_bispina, confidences 1;0.46;0.39;0.15;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1106	asv.1106	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.39;0.28;0.17;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1107	asv.1107	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Passeriformes;Pittidae;Pitta;Pitta_nympha, confidences 1;0.74;0.12;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1108	asv.1108	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Thaisella;Thaisella_kiosquiformis, confidences 1;0.23;0.18;0.06;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
1109	asv.1109	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Artiodactyla;Giraffidae;Giraffa;Giraffa_camelopardalis, confidences 1;0.77;0.15;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1110	asv.1110	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Characiformes;Hemiodontidae;Anodus;Anodus_elongatus, confidences 1;0.48;0.28;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
1111	asv.1111	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Psalidaster;Psalidaster_mordax, confidences 1;0.08;0.06;0.05;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
1112	asv.1112	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Polyplacophora;Chitonida;Cryptoplacidae;Cryptoplax;Cryptoplax_iredalei, confidences 1;0.12;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1113	asv.1113	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Blattodea;Termitidae;Aparatermes;Aparatermes_nr._cingulatus_G13-81, confidences 1;0.27;0.18;0;0;0;0. No VSEARCH hits at 0.97 identity.
1114	asv.1114	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Psalidaster;Psalidaster_mordax, confidences 1;0.07;0.05;0.04;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
1115	asv.1115	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Gecarcinucidae;Travancoriana;Travancoriana_charu, confidences 1;0.18;0.03;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1116	asv.1116	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Brevicipitidae;Probreviceps;Probreviceps_cf._'Kigogo'_MTSN_8687, confidences 1;0.61;0.12;0.11;0;0;0. No VSEARCH hits at 0.97 identity.
1117	asv.1117	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Hydrolaetare;Hydrolaetare_schmidti, confidences 1;0.33;0.12;0.12;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1118	asv.1118	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Pomatiidae;Annularops;Annularops_semicana, confidences 1;0.28;0.24;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1119	asv.1119	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Agamidae;Salea;Salea_anamallayana, confidences 1;0.46;0.17;0.17;0.08;0.05;0.05. No VSEARCH hits at 0.97 identity.
1120	asv.1120	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.59;0.47;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1121	asv.1121	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Ranidae;Lithobates;Lithobates_yavapaiensis, confidences 1;0.85;0.27;0.25;0.04;0.03;0.02. No VSEARCH hits at 0.97 identity.
1122	asv.1122	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.45;0.35;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1123	asv.1123	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Paramormyrops;Paramormyrops_hopkinsi, confidences 1;0.73;0.51;0.06;0.06;0.03;0.03. No VSEARCH hits at 0.97 identity.
1124	asv.1124	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beryciformes;Cetomimidae;Danacetichthys;Danacetichthys_galathenus, confidences 1;0.46;0.25;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1125	asv.1125	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Psalidaster;Psalidaster_mordax, confidences 1;0.1;0.06;0.06;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
1126	asv.1126	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Chilopoda;Scolopendromorpha;Scolopendridae;Scolopendra;Scolopendra_cf._amazonica_JJ-2011, confidences 1;0.32;0.05;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1127	asv.1127	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Picromerus;Picromerus_lewisi, confidences 1;0.31;0.25;0.1;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1128	asv.1128	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Isotima;Isotima_rufithorax, confidences 1;0.32;0.18;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1129	asv.1129	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Systomus;Systomus_martenstyni, confidences 1;0.6;0.45;0.19;0.14;0.02;0.02. No VSEARCH hits at 0.97 identity.
1130	asv.1130	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.46;0.33;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1131	asv.1131	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.5;0.37;0.02;0;0;0. No VSEARCH hits at 0.97 identity.
1132	asv.1132	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;c_Chordata;Testudines;Testudinidae;Astrochelys;Astrochelys_radiata, confidences 1;0.59;0.12;0.12;0.12;0.02;0.02. No VSEARCH hits at 0.97 identity.
1133	asv.1133	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.58;0.48;0.25;0.19;0.19;0.19. No VSEARCH hits at 0.97 identity.
1134	asv.1134	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Munididae;Gonionida;Gonionida_remota, confidences 1;0.27;0.12;0.12;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1135	asv.1135	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.56;0.49;0.42;0.33;0.32;0.32. No VSEARCH hits at 0.97 identity.
1136	asv.1136	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Rheoheros;Rheoheros_lentiginosus, confidences 1;0.52;0.36;0.13;0.13;0.04;0.04. No VSEARCH hits at 0.97 identity.
1137	asv.1137	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Proboscidactylidae;Proboscidactyla;Proboscidactyla_stellata, confidences 1;0.07;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1138	asv.1138	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Cerebratulus;Cerebratulus_cf._marginatus_MLS-2006, confidences 1;0.04;0.04;0.04;0.04;0.04;0.02. No VSEARCH hits at 0.97 identity.
1139	asv.1139	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Anchariidae;Gogo;Gogo_arcuatus, confidences 1;0.41;0.18;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1140	asv.1140	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga_highlandica, confidences 1;0.25;0.17;0.12;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1141	asv.1141	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Enteromius;Enteromius_guirali, confidences 1;0.42;0.25;0.07;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
1142	asv.1142	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.71;0.35;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1143	asv.1143	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.28;0.24;0.15;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
1144	asv.1144	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Paxillosida;Goniopectinidae;Goniopecten;Goniopecten_demonstrans, confidences 1;0.06;0.02;0;0;0;0. No VSEARCH hits at 0.97 identity.
