asv	sum.taxonomy	identificationRemarks
789	asv.789	Eukaryota;Chordata;Actinopteri;Clupeiformes	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Thryssa;Thryssa_kammalensoides, confidences 1;1;0.98;0.86;0.76;0.42;0.4. No VSEARCH hits at 0.97 identity.
790	asv.790	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Eulipotyphla;Erinaceidae;Podogymnura;Podogymnura_truei, confidences 1;0.94;0.1;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
791	asv.791	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Mancinella;Mancinella_echinata, confidences 1;0.37;0.37;0.33;0.19;0.09;0.09. No VSEARCH hits at 0.97 identity.
792	asv.792	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia_reynaldi	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia_reynaldi, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AP011559, identities 100, taxonomy Coilia_reynaldi, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia_reynaldi.
793	asv.793	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.8;0.39;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
794	asv.794	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium_connae, confidences 1;0.09;0.07;0.05;0.05;0.05;0. No VSEARCH hits at 0.97 identity.
795	asv.795	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Cheracebus;Cheracebus_regulus, confidences 1;1;0.93;0.7;0.26;0.22;0.22. No VSEARCH hits at 0.97 identity.
796	asv.796	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Physalaemus;Physalaemus_nanus, confidences 1;0.99;0.1;0.1;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
797	asv.797	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Brachycephalidae;Ischnocnema;Ischnocnema_cf._nigriventris_CC-2012, confidences 1;0.93;0.11;0.1;0.04;0.04;0.02. No VSEARCH hits at 0.97 identity.
798	asv.798	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Stomiiformes;Stomiidae;Bathophilus;Bathophilus_brevis, confidences 1;0.9;0.5;0.1;0.1;0.07;0.03. No VSEARCH hits at 0.97 identity.
799	asv.799	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Chrosomus;Chrosomus_eos, confidences 1;0.86;0.46;0.14;0.09;0.05;0.05. No VSEARCH hits at 0.97 identity.
800	asv.800	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.86;0.49;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
801	asv.801	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;c_Chordata;Testudines;Pelomedusidae;Pelusios;Pelusios_castaneus, confidences 1;1;0.03;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
802	asv.802	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Schistocerca;Schistocerca_melanocera, confidences 1;0.04;0.04;0.04;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
803	asv.803	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Accipitriformes;Accipitridae;Circus;Circus_cyaneus, confidences 1;0.88;0.16;0.07;0.07;0.04;0.04. No VSEARCH hits at 0.97 identity.
804	asv.804	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Brevitrygon;Brevitrygon_walga	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Brevitrygon;Brevitrygon_walga, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KY778752,LC020856, identities 99.5,98.9, taxonomy Brevitrygon_walga,Brevitrygon_walga, consensus Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Brevitrygon;Brevitrygon_walga.
805	asv.805	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_capurrii, confidences 1;1;0.95;0.32;0.32;0.1;0.07. No VSEARCH hits at 0.97 identity.
806	asv.806	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia_macrognathos, confidences 1;1;0.99;0.89;0.88;0.74;0.37. No VSEARCH hits at 0.97 identity.
807	asv.807	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Totoaba;Totoaba_macdonaldi, confidences 1;1;1;0.88;0.88;0.33;0.33. No VSEARCH hits at 0.97 identity.
808	asv.808	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Stomiiformes;Stomiidae;Bathophilus;Bathophilus_brevis, confidences 1;0.9;0.48;0.13;0.13;0.08;0.06. No VSEARCH hits at 0.97 identity.
809	asv.809	Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis_argyropleuron	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis_argyropleuron, confidences 1;1;1;1;1;1;0.96. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits LC278076, identities 98.9, taxonomy Plicofollis_argyropleuron, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis_argyropleuron.
810	asv.810	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Salarias;Salarias_sinuosus, confidences 1;0.97;0.38;0.1;0.1;0.05;0.05. No VSEARCH hits at 0.97 identity.
811	asv.811	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.91;0.66;0.14;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
812	asv.812	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.79;0.22;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
813	asv.813	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Characiformes;Distichodontidae;Distichodus;Distichodus_hypostomatus, confidences 1;0.93;0.51;0.09;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
814	asv.814	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.22;0.22;0.17;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
815	asv.815	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Triacanthidae;Triacanthus;Triacanthus_biaculeatus, confidences 1;0.89;0.53;0.08;0.08;0.07;0.07. No VSEARCH hits at 0.97 identity.
816	asv.816	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Pygopodidae;Delma;Delma_fraseri, confidences 1;0.93;0.2;0.2;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
817	asv.817	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Johnius;Johnius_amblycephalus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Johnius;Johnius_amblycephalus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits MG729393, identities 100, taxonomy Johnius_amblycephalus, consensus Eukaryota;Chordata;Actinopteri;Sciaenidae;Johnius;Johnius_amblycephalus.
818	asv.818	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Coilia;Coilia_macrognathos, confidences 1;1;0.97;0.82;0.8;0.63;0.26. No VSEARCH hits at 0.97 identity.
819	asv.819	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.88;0.46;0.07;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
820	asv.820	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.94;0.43;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
821	asv.821	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Nemipterus;Nemipterus_nematophorus, confidences 1;0.92;0.52;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
822	asv.822	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Argentiniformes;Argentinidae;Glossanodon;Glossanodon_kotakamaru, confidences 1;1;0.52;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
823	asv.823	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Cnemaspis;Cnemaspis_tropidogaster, confidences 1;0.89;0.15;0.15;0.1;0.09;0.09. No VSEARCH hits at 0.97 identity.
824	asv.824	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Elapidae;Simoselaps;Simoselaps_minimus, confidences 1;0.92;0.18;0.18;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
825	asv.825	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.89;0.45;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
826	asv.826	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Blanidae;Blanus;Blanus_cinereus, confidences 1;0.97;0.18;0.18;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
827	asv.827	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Nemipterus;Nemipterus_nematophorus, confidences 1;0.98;0.53;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
828	asv.828	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Piciformes;Picidae;Picus;Picus_awokera, confidences 1;0.97;0.23;0.1;0.1;0.09;0.08. No VSEARCH hits at 0.97 identity.
829	asv.829	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus_fuscus, confidences 1;0.91;0.37;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
830	asv.830	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Epidalea;Epidalea_calamita, confidences 1;0.93;0.26;0.26;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
831	asv.831	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Cuculiformes;Neomorphidae;Tapera;Tapera_naevia, confidences 1;1;0.32;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
832	asv.832	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Siphonochelus;Siphonochelus_boucheti, confidences 1;0.26;0.26;0.25;0.14;0.11;0.11. No VSEARCH hits at 0.97 identity.
833	asv.833	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.84;0.55;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
834	asv.834	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.69;0.38;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
835	asv.835	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.91;0.52;0.17;0.17;0.17;0.17. No VSEARCH hits at 0.97 identity.
836	asv.836	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon_nigroviridis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon;Tetraodon_nigroviridis, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KF781143,FJ792639,AP006046,DQ019313,LC499543,KT600982,AY700285, identities 100,98.8,98.3,98.3,98.3,97.7,97.7, taxonomy Tetraodon_nigroviridis,Tetraodon_nigroviridis,Tetraodon_nigroviridis,Tetraodon_nigroviridis,Dichotomyctere_nigroviridis,Pao_palembangensis,Tetraodon_fluviatilis, consensus Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Tetraodon.
837	asv.837	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Piciformes;Picidae;Geocolaptes;Geocolaptes_olivaceus, confidences 1;0.99;0.22;0.18;0.18;0.02;0.02. No VSEARCH hits at 0.97 identity.
838	asv.838	Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis_nella	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis_nella, confidences 1;1;1;1;1;0.96;0.94. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits LC277828, identities 98.3, taxonomy Plicofollis_nella, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis_nella.
839	asv.839	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Psychrolutidae;Psychrolutes;Psychrolutes_macrocephalus, confidences 1;0.97;0.52;0.13;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
840	asv.840	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon_planiceps	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon_planiceps, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KF375001, identities 100, taxonomy Chelon_planiceps, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon_planiceps.
841	asv.841	Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Harpadon;Harpadon_nehereus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Harpadon;Harpadon_nehereus, confidences 1;1;1;1;1;0.98;0.98. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits JX534239, identities 98.2, taxonomy Harpadon_nehereus, consensus Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Harpadon;Harpadon_nehereus.
842	asv.842	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.83;0.53;0.16;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
843	asv.843	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cebidae;Sapajus;Sapajus_xanthosternos, confidences 1;1;0.74;0.52;0.17;0.14;0.06. No VSEARCH hits at 0.97 identity.
844	asv.844	Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_cebifrons, confidences 1;1;1;1;1;1;0.36. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits EF545592,EF545568,KX147101,DQ444705,KM203891,MH753653,MN624263,KF472177,AY337045,EU090702, identities 98.8,98.8,98.2,98.2,98.2,98.2,97.7,97.6,97.6,97.6, taxonomy Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_celebensis,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.
845	asv.845	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;0.96;0.95;0.84;0.84. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits GU810058,AM260627,FJ625859,KX457666,MN849843,KY411495,KU523327,KC911343,DQ112748,MN516686, identities 98.8,98.2,98.2,98.2,98.2,97.7,97.7,97.7,97.7,97.7, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
846	asv.846	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Notophthalmus;Notophthalmus_meridionalis, confidences 1;1;0.14;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
847	asv.847	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Eulipotyphla;Talpidae;Mogera;Mogera_tokudae, confidences 1;0.95;0.19;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
848	asv.848	Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_cebifrons, confidences 1;1;1;1;1;1;0.33. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits EF545592,EF545568,KX147101,DQ444705,KM203891,MH753653,MN624263,KF472177,AY337045,EU090702, identities 98.8,98.8,98.2,98.2,98.2,98.2,97.7,97.6,97.6,97.6, taxonomy Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_celebensis,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.
849	asv.849	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Lampanyctus;Lampanyctus_nobilis, confidences 1;0.98;0.45;0.07;0.07;0.03;0.02. No VSEARCH hits at 0.97 identity.
850	asv.850	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Cordylidae;Namazonurus;Namazonurus_lawrenci, confidences 1;0.94;0.22;0.22;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
851	asv.851	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Pipidae;Xenopus;Xenopus_cf._tropicalis_BJE-2004, confidences 1;0.87;0.17;0.16;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
852	asv.852	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Scombriformes;Chiasmodontidae;Chiasmodon;Chiasmodon_subniger, confidences 1;0.93;0.5;0.03;0.03;0.03;0.01. No VSEARCH hits at 0.97 identity.
853	asv.853	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Acentrogobius;Acentrogobius_moloanus, confidences 1;1;1;0.9;0.9;0.31;0.31. No VSEARCH hits at 0.97 identity.
854	asv.854	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Tethyaster;Tethyaster_subinermis, confidences 1;0.04;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
855	asv.855	Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Platycephalus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Platycephalus;Platycephalus_indicus, confidences 1;1;1;1;1;1;0.57. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits MW423368,KY379963, identities 97.7,97.7, taxonomy Platycephalus_cultellatus,Platycephalus_indicus, consensus Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Platycephalus.
856	asv.856	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Accipitriformes;Accipitridae;Accipiter;Accipiter_soloensis, confidences 1;0.96;0.23;0.06;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
857	asv.857	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Aulostomidae;Aulostomus;Aulostomus_maculatus, confidences 1;0.78;0.47;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
858	asv.858	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phrynosomatidae;Sceloporus;Sceloporus_jalapae, confidences 1;0.98;0.23;0.23;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
859	asv.859	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus_dubiosus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus;Stolephorus_dubiosus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits AP011567,LC069395, identities 100,100, taxonomy Stolephorus_waitei,Stolephorus_dubiosus, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Stolephorus.
860	asv.860	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Strigiformes;Strigidae;Bubo;Bubo_scandiacus, confidences 1;0.88;0.07;0.02;0.02;0;0. No VSEARCH hits at 0.97 identity.
861	asv.861	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Solea;Solea_ovata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Solea;Solea_ovata, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_mimammal_ncbi_CRABS_202311 database at 0.97 similarity: hits KF142459, identities 99.4, taxonomy Solea_ovata, consensus Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Solea;Solea_ovata.
862	asv.862	Eukaryota;Chordata;Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Artiodactyla;Ziphiidae;Mesoplodon;Mesoplodon_eueu, confidences 1;1;0.99;0.52;0.22;0.2;0.14. No VSEARCH hits at 0.97 identity.
863	asv.863	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Harpovoluta;Harpovoluta_charcoti, confidences 1;0.28;0.28;0.24;0.19;0.19;0.19. No VSEARCH hits at 0.97 identity.
864	asv.864	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Centrolenidae;Nymphargus;Nymphargus_sucre, confidences 1;0.98;0.3;0.28;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
865	asv.865	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Narudasia;Narudasia_festiva, confidences 1;0.92;0.28;0.28;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
