asv	sum.taxonomy	identificationRemarks
553	asv.553	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.3;0.13;0.06;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
554	asv.554	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Polynemidae;Eleutheronema;Eleutheronema_rhadinum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Polynemidae;Eleutheronema;Eleutheronema_rhadinum, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MW845829, identities 100, taxonomy Eleutheronema_rhadinum, consensus Eukaryota;Chordata;Actinopteri;Polynemidae;Eleutheronema;Eleutheronema_rhadinum.
555	asv.555	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella_albella	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella_albella, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX590749, identities 99, taxonomy Sardinella_albella, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinella;Sardinella_albella.
556	asv.556	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Chirocentridae;Chirocentrus;Chirocentrus_nudus, confidences 1;0.62;0.41;0.16;0.12;0.12;0.07. No VSEARCH hits at 0.97 identity.
557	asv.557	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;c_Chordata;Crocodylia;Crocodylidae;Mecistops;Mecistops_cataphractus, confidences 1;0.65;0.01;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
558	asv.558	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Pectinida;Pectinidae;Karnekampia;Karnekampia_sulcata, confidences 1;0.21;0.16;0.12;0.11;0.07;0.07. No VSEARCH hits at 0.97 identity.
559	asv.559	Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Strongylura;Strongylura_strongylura	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Strongylura;Strongylura_strongylura, confidences 1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
560	asv.560	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;c_Chordata;Testudines;Chelidae;Myuchelys;Myuchelys_georgesi, confidences 1;0.78;0.1;0.1;0.09;0.05;0.02. No VSEARCH hits at 0.97 identity.
561	asv.561	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Chaenogobius;Chaenogobius_annularis, confidences 1;1;1;0.75;0.46;0.26;0.26. No VSEARCH hits at 0.97 identity.
562	asv.562	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Pama;Pama_pama	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Pama;Pama_pama, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_080231, identities 99.5, taxonomy Pama_pama, consensus Eukaryota;Chordata;Actinopteri;Sciaenidae;Pama;Pama_pama.
563	asv.563	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Arachnida;Araneae;Leptonetidae;Leptoneta;Leptoneta_hwanseonensis, confidences 1;0.24;0.04;0.04;0;0;0. No VSEARCH hits at 0.97 identity.
564	asv.564	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Characiformes;Characidae;Microschemobrycon;Microschemobrycon_melanotus, confidences 1;0.61;0.41;0.09;0.06;0.01;0.01. No VSEARCH hits at 0.97 identity.
565	asv.565	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga_highlandica, confidences 1;0.35;0.27;0.2;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
566	asv.566	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KT626858,AP006746,KF908855,AY236430,KC984221,GU261696,MZ040972,MZ040970,GU261693,GU261683, identities 100,100,100,100,100,99.5,99.5,99.5,99.5,99.5, taxonomy Gallus_gallus,Gallus_sonneratii,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus, consensus Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus.
567	asv.567	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon_planiceps	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon_planiceps, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ060677,KF375078, identities 100,99, taxonomy Chelon_planiceps,Chelon_planiceps, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Chelon;Chelon_planiceps.
568	asv.568	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.4;0.34;0.2;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
569	asv.569	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser_gueldenstaedtii_x_Acipenser_baerii, confidences 1;0.42;0.24;0.05;0.05;0.02;0.01. No VSEARCH hits at 0.97 identity.
570	asv.570	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Alpheidae;Metabetaeus;Metabetaeus_lohena, confidences 1;0.41;0.11;0.1;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
571	asv.571	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.38;0.26;0.2;0.16;0.11;0.11. No VSEARCH hits at 0.97 identity.
572	asv.572	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Centrogenyidae;Centrogenys;Centrogenys_vaigiensis, confidences 1;0.48;0.33;0;0;0;0. No VSEARCH hits at 0.97 identity.
573	asv.573	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Prosciurillus;Prosciurillus_murinus, confidences 1;0.66;0.13;0.06;0.06;0.03;0.03. No VSEARCH hits at 0.97 identity.
574	asv.574	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Eleutherodactylidae;Eleutherodactylus;Eleutherodactylus_tonyi, confidences 1;0.59;0.11;0.11;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
575	asv.575	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corynactis;Corynactis_viridis, confidences 1;0.05;0.04;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
576	asv.576	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Solenostomidae;Solenostomus;Solenostomus_paradoxus, confidences 1;0.76;0.53;0.07;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
577	asv.577	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Chilopoda;Geophilomorpha;Linotaeniidae;Strigamia;Strigamia_chionophila, confidences 1;0.38;0.07;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
578	asv.578	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Prosciurillus;Prosciurillus_murinus, confidences 1;0.67;0.13;0.05;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
579	asv.579	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Synbranchiformes;Mastacembelidae;Mastacembelus;Mastacembelus_moorii, confidences 1;0.52;0.27;0.03;0.03;0.03;0. No VSEARCH hits at 0.97 identity.
580	asv.580	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.34;0.22;0.13;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
581	asv.581	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Crinia;Crinia_deserticola, confidences 1;0.79;0.21;0.21;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
582	asv.582	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophichthus;Ophichthus_rex, confidences 1;0.76;0.51;0.17;0.13;0.08;0.02. No VSEARCH hits at 0.97 identity.
583	asv.583	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;Pristimantis_lindae, confidences 1;0.58;0.22;0.22;0.07;0.07;0.06. No VSEARCH hits at 0.97 identity.
584	asv.584	Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Pampus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Pampus;Pampus_punctatissimus, confidences 1;1;1;1;1;1;0.6. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AB205426,NC_024044,FJ652410,GU983965,JX088715,JX088714,GU983966, identities 99,98.5,98.5,98.5,98,98,98, taxonomy Pampus_punctatissimus,Pampus_chinensis,Pampus_punctatissimus,Pampus_punctatissimus,Pampus_chinensis,Pampus_chinensis,Pampus_chinensis, consensus Eukaryota;Chordata;Actinopteri;Scombriformes;Stromateidae;Pampus.
585	asv.585	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.31;0.23;0.12;0.11;0.11;0.09. No VSEARCH hits at 0.97 identity.
586	asv.586	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Trigonopterus;Trigonopterus_tounensis, confidences 1;0.19;0.12;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
587	asv.587	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.25;0.14;0.04;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
588	asv.588	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.35;0.22;0.1;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
589	asv.589	Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis;Plicofollis_tonggol, confidences 1;1;1;1;1;0.95;0.58. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits FJ626060,FJ013198,FJ626056,FJ626055,FJ626053, identities 98.5,98,98,98,97, taxonomy Plicofollis_tonggol,Plicofollis_argyropleuron,Plicofollis_aff._layardi_RB-2009,Plicofollis_layardi,Plicofollis_aff._argyropleuron_2_RB-2009, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Plicofollis.
590	asv.590	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gunnellichthys;Gunnellichthys_curiosus, confidences 1;0.5;0.38;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
591	asv.591	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Pseudogramma;Pseudogramma_paucilepis, confidences 1;0.46;0.31;0.09;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
592	asv.592	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Adapedonta;Hiatellidae;Panopea;Panopea_abrupta, confidences 1;0.17;0.1;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
593	asv.593	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.49;0.42;0.26;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
594	asv.594	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Neenchelys;Neenchelys_parvipectoralis, confidences 1;0.59;0.42;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
595	asv.595	Eukaryota;Chordata;Actinopteri;o_Actinopteri;Centropomidae;Lates;Lates_calcarifer	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Centropomidae;Lates;Lates_calcarifer, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KJ573891, identities 100, taxonomy Lates_calcarifer, consensus Eukaryota;Chordata;Actinopteri;Centropomidae;Lates;Lates_calcarifer.
596	asv.596	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Nassariidae;Reticunassa;Reticunassa_cf._paupera_LAG-2016, confidences 1;0.09;0.09;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
597	asv.597	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Rodentia;Ctenomyidae;Ctenomys;Ctenomys_rionegrensis, confidences 1;0.6;0.12;0.06;0.03;0.03;0.02. No VSEARCH hits at 0.97 identity.
598	asv.598	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_curvidens, confidences 1;0.55;0.28;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
599	asv.599	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.37;0.28;0.2;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.
600	asv.600	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Antipatharia;Aphanipathidae;Acanthopathes;Acanthopathes_thyoides, confidences 1;0.11;0.11;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
601	asv.601	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Ceriantharia;Cerianthidae;Pachycerianthus;Pachycerianthus_borealis, confidences 1;0.05;0.05;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
602	asv.602	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.47;0.32;0.15;0.13;0.1;0.1. No VSEARCH hits at 0.97 identity.
603	asv.603	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.58;0.28;0.1;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
604	asv.604	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Yunnanilus;Yunnanilus_sichuanensis, confidences 1;0.73;0.22;0.09;0.08;0.01;0.01. No VSEARCH hits at 0.97 identity.
605	asv.605	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.23;0.14;0.1;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
606	asv.606	Eukaryota;Chordata;Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sillaginidae;Sillago;Sillago_asiatica, confidences 1;0.98;0.95;0.65;0.63;0.63;0.2. No VSEARCH hits at 0.97 identity.
607	asv.607	Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophichthus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae;Ophichthus;Ophichthus_apicalis, confidences 1;1;1;0.99;0.99;0.87;0.34. No VSEARCH hits at 0.97 identity.
608	asv.608	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Buccinidae;Engina;Engina_corinnae, confidences 1;0.16;0.12;0.08;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
609	asv.609	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Solea;Solea_ovata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Solea;Solea_ovata, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KF142459, identities 98.5, taxonomy Solea_ovata, consensus Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Solea;Solea_ovata.
610	asv.610	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga_highlandica, confidences 1;0.2;0.12;0.06;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
611	asv.611	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;o_Gastropoda;Acmaeidae;Scurria;Scurria_dalcahuina, confidences 1;0.23;0.11;0.11;0.09;0.02;0.02. No VSEARCH hits at 0.97 identity.
612	asv.612	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Venerida;Chamidae;Chama;Chama_radians, confidences 1;0.24;0.15;0;0;0;0. No VSEARCH hits at 0.97 identity.
613	asv.613	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gunnellichthys;Gunnellichthys_curiosus, confidences 1;0.47;0.38;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
614	asv.614	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Solenostomidae;Solenostomus;Solenostomus_paradoxus, confidences 1;0.7;0.34;0.07;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
615	asv.615	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Rhombosoleidae;Ammotretis;Ammotretis_rostratus, confidences 1;0.4;0.25;0.09;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
616	asv.616	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Agalychnis;Agalychnis_moreletii, confidences 1;0.51;0.07;0.07;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
617	asv.617	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.43;0.31;0.19;0;0;0. No VSEARCH hits at 0.97 identity.
618	asv.618	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.54;0.36;0.14;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
619	asv.619	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.48;0.41;0.15;0.08;0.06;0.06. No VSEARCH hits at 0.97 identity.
620	asv.620	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Phrynopus;Phrynopus_unchog, confidences 1;0.7;0.3;0.28;0.05;0.01;0. No VSEARCH hits at 0.97 identity.
621	asv.621	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga_highlandica, confidences 1;0.16;0.08;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
622	asv.622	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.39;0.24;0.17;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
623	asv.623	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Mantellidae;Spinomantis;Spinomantis_tavaratra, confidences 1;0.45;0.22;0.22;0.11;0.1;0.1. No VSEARCH hits at 0.97 identity.
624	asv.624	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Elateridae;Thylacosternus;Thylacosternus_nigrinus, confidences 1;0.21;0.16;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
625	asv.625	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Pristimantis;Pristimantis_pharangobates, confidences 1;0.26;0.13;0.13;0.03;0.03;0. No VSEARCH hits at 0.97 identity.
626	asv.626	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Porifera;Demospongiae;Poecilosclerida;Desmacididae;Desmapsamma;Desmapsamma_anchorata, confidences 1;0.03;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
627	asv.627	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Brachylagus;Brachylagus_idahoensis, confidences 1;0.78;0.07;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
628	asv.628	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pseudacris;Pseudacris_sierra, confidences 1;0.31;0.15;0.15;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
629	asv.629	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.8;0.46;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
630	asv.630	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.44;0.18;0.07;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
631	asv.631	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.78;0.48;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
632	asv.632	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Phyllodactylus;Phyllodactylus_delsolari, confidences 1;0.48;0.18;0.18;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
633	asv.633	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Drilliidae;Clavus;Clavus_viduus, confidences 1;0.17;0.13;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
634	asv.634	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;f_Cypriniformes;g_f_Cypriniformes;Carassius_auratus_x_Cyprinus_carpio_x_Carassius_cuvieri, confidences 1;0.55;0.33;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
635	asv.635	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Engystomops;Engystomops_puyango, confidences 1;0.44;0.13;0.11;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
636	asv.636	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Trichotropidae;Trichotropis;Trichotropis_bicarinata, confidences 1;0.12;0.11;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
637	asv.637	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Contradens;Contradens_contradens, confidences 1;0.28;0.12;0.12;0.12;0.05;0.05. No VSEARCH hits at 0.97 identity.
