asv	sum.taxonomy	identificationRemarks
849	asv.849	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.16;0.12;0.07;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
850	asv.850	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Phrygiomurex;Phrygiomurex_sculptilis, confidences 1;0.34;0.22;0.17;0.13;0.09;0.09. No VSEARCH hits at 0.97 identity.
851	asv.851	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Ammocrypta;Ammocrypta_vivax, confidences 1;0.43;0.13;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
852	asv.852	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Solariellidae;Solariella;Solariella_segersi, confidences 1;0.25;0.19;0.07;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
853	asv.853	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.47;0.42;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
854	asv.854	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Porifera;Demospongiae;Poecilosclerida;Desmacididae;Desmapsamma;Desmapsamma_anchorata, confidences 1;0.03;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
855	asv.855	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Contradens;Contradens_contradens, confidences 1;0.33;0.13;0.08;0.08;0.06;0.06. No VSEARCH hits at 0.97 identity.
856	asv.856	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Chlorocoris;Chlorocoris_complanatus, confidences 1;0.36;0.25;0.12;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
857	asv.857	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.18;0.13;0.07;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
858	asv.858	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pithecopus;Pithecopus_cf._hypochondrialis_ZUEC_19942, confidences 1;0.28;0.21;0.21;0.07;0.03;0.03. No VSEARCH hits at 0.97 identity.
859	asv.859	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Phyllodactylus;Phyllodactylus_delsolari, confidences 1;0.58;0.17;0.17;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
860	asv.860	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Arachnida;Araneae;Theraphosidae;Grammostola;Grammostola_pulchripes, confidences 1;0.44;0.09;0.09;0.05;0.03;0.03. No VSEARCH hits at 0.97 identity.
861	asv.861	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.35;0.16;0.16;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.
862	asv.862	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pithecopus;Pithecopus_cf._hypochondrialis_ZUEC_19942, confidences 1;0.27;0.2;0.2;0.07;0.03;0.03. No VSEARCH hits at 0.97 identity.
863	asv.863	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.19;0.13;0.07;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
864	asv.864	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.34;0.28;0.14;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
865	asv.865	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;o_Bivalvia;Cleidothaeridae;Cleidothaerus;Cleidothaerus_albidus, confidences 1;0.19;0.12;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
866	asv.866	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Cymbium;Cymbium_cymbium, confidences 1;0.26;0.23;0.1;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
867	asv.867	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Dendrobatidae;Silverstoneia;Silverstoneia_aff._nubicola_JCS-2008, confidences 1;0.49;0.21;0.2;0.08;0.03;0.03. No VSEARCH hits at 0.97 identity.
868	asv.868	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pithecopus;Pithecopus_cf._hypochondrialis_ZUEC_19942, confidences 1;0.27;0.19;0.19;0.06;0.03;0.03. No VSEARCH hits at 0.97 identity.
869	asv.869	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Nesophrosyne;Nesophrosyne_myrsines, confidences 1;0.54;0.36;0.13;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
870	asv.870	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Picromerus;Picromerus_lewisi, confidences 1;0.38;0.26;0.1;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
871	asv.871	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Contradens;Contradens_contradens, confidences 1;0.27;0.12;0.12;0.12;0.05;0.05. No VSEARCH hits at 0.97 identity.
872	asv.872	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Rissoidae;Merelina;Merelina_hirta, confidences 1;0.06;0.02;0.01;0;0;0. No VSEARCH hits at 0.97 identity.
873	asv.873	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Cimicidae;Cimex;Cimex_pilosellus, confidences 1;0.18;0.12;0.03;0;0;0. No VSEARCH hits at 0.97 identity.
874	asv.874	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;o_Bivalvia;Cleidothaeridae;Cleidothaerus;Cleidothaerus_albidus, confidences 1;0.2;0.13;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
875	asv.875	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Sclerophrys;Sclerophrys_pardalis, confidences 1;0.68;0.4;0.39;0.19;0.06;0.06. No VSEARCH hits at 0.97 identity.
876	asv.876	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Paracassina;Paracassina_kounhiensis, confidences 1;0.5;0.1;0.1;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.
877	asv.877	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Chlorocoris;Chlorocoris_complanatus, confidences 1;0.36;0.23;0.09;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
878	asv.878	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Cafius;Cafius_corallicola, confidences 1;0.43;0.32;0.07;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
879	asv.879	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.39;0.32;0.15;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
880	asv.880	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Parastacidae;Engaeus;Engaeus_urostrictus, confidences 1;0.29;0.16;0.14;0.07;0.06;0.06. No VSEARCH hits at 0.97 identity.
881	asv.881	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Tenebrionidae;Gonocephalum;Gonocephalum_subspinosum, confidences 1;0.49;0.3;0.09;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
882	asv.882	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
883	asv.883	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pithecopus;Pithecopus_cf._hypochondrialis_ZUEC_19942, confidences 1;0.3;0.18;0.18;0.06;0.03;0.03. No VSEARCH hits at 0.97 identity.
884	asv.884	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Sisoridae;Pseudexostoma;Pseudexostoma_brachysoma, confidences 1;0.51;0.27;0.09;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
885	asv.885	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Oreaster;Oreaster_reticulatus, confidences 1;0.08;0.04;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
886	asv.886	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Tardigrada;Eutardigrada;Parachela;Doryphoribiidae;Pseudobiotus;Pseudobiotus_spinifer, confidences 1;0.06;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
887	asv.887	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Asteroidea;Paxillosida;Goniopectinidae;Goniopecten;Goniopecten_demonstrans, confidences 1;0.03;0.02;0;0;0;0. No VSEARCH hits at 0.97 identity.
888	asv.888	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.36;0.29;0.14;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
889	asv.889	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.51;0.42;0.04;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
890	asv.890	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Hydrolaetare;Hydrolaetare_schmidti, confidences 1;0.35;0.11;0.11;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
891	asv.891	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.36;0.27;0.17;0.15;0.01;0.01. No VSEARCH hits at 0.97 identity.
892	asv.892	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.32;0.13;0.13;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.
893	asv.893	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Ellobiida;Ellobiidae;Carychium;Carychium_cf._mexicanum_C1_AMW-2013, confidences 1;0.19;0.17;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
894	asv.894	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Pleurobema;Pleurobema_rubellum, confidences 1;0.17;0.05;0.05;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.
895	asv.895	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Characiformes;Characidae;Hyphessobrycon;Hyphessobrycon_elachys, confidences 1;0.45;0.21;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
896	asv.896	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
897	asv.897	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.25;0.11;0.04;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
898	asv.898	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.25;0.07;0.02;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
899	asv.899	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.18;0.13;0.07;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
900	asv.900	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Elliptio;Elliptio_fumata, confidences 1;0.22;0.07;0.07;0.07;0.06;0.06. No VSEARCH hits at 0.97 identity.
901	asv.901	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Ichneumonidae;Isotima;Isotima_rufithorax, confidences 1;0.35;0.23;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
902	asv.902	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Mantellidae;Mantidactylus;Mantidactylus_aff._betsileanus_'Andranofotsy', confidences 1;0.4;0.14;0.13;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.
903	asv.903	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Eocyzicidae;Eocyzicus;Eocyzicus_parooensis, confidences 1;0.13;0.01;0.01;0.01;0.01;0. No VSEARCH hits at 0.97 identity.
904	asv.904	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;o_Gastropoda;Cerithiidae;Cerithium;Cerithium_balteatum, confidences 1;0.26;0.15;0.04;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
905	asv.905	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.38;0.18;0.17;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.
906	asv.906	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.28;0.13;0.13;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.
907	asv.907	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.45;0.34;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
908	asv.908	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Mantellidae;Mantidactylus;Mantidactylus_aff._betsileanus_'Andranofotsy', confidences 1;0.47;0.23;0.22;0.06;0.02;0.02. No VSEARCH hits at 0.97 identity.
909	asv.909	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.4;0.24;0.16;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
910	asv.910	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gymnophthalmidae;Proctoporus;Proctoporus_subsolanus, confidences 1;0.44;0.13;0.13;0.02;0;0. No VSEARCH hits at 0.97 identity.
911	asv.911	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;o_Gastropoda;Pachychilidae;Paracrostoma;Paracrostoma_martini, confidences 1;0.26;0.24;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
912	asv.912	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Aspredinidae;Bunocephalus;Bunocephalus_doriae, confidences 1;0.51;0.16;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
913	asv.913	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.61;0.46;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
914	asv.914	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Arachnida;Araneae;Ochyroceratidae;Thaiderces;Thaiderces_vulgaris, confidences 1;0.3;0.09;0.07;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
915	asv.915	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Tenebrionidae;Callismilax;Callismilax_plicicollis, confidences 1;0.31;0.25;0.14;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
916	asv.916	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Phthiraptera;Trichodectidae;Geomydoecus;Geomydoecus_aurei, confidences 1;0.23;0.14;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
917	asv.917	Eukaryota;Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Sphaerodactylus;Sphaerodactylus_ladae, confidences 1;0.82;0.32;0.32;0.12;0.11;0.06. No VSEARCH hits at 0.97 identity.
918	asv.918	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Cypraeidae;Naria;Naria_ocellata, confidences 1;0.16;0.11;0.06;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
919	asv.919	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Pinaxia;Pinaxia_versicolor, confidences 1;0.21;0.17;0.07;0.02;0;0. No VSEARCH hits at 0.97 identity.
920	asv.920	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.41;0.3;0.15;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
921	asv.921	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.39;0.23;0.18;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
922	asv.922	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.31;0.13;0.13;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.
923	asv.923	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Gymnophthalmidae;Proctoporus;Proctoporus_subsolanus, confidences 1;0.39;0.14;0.14;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
924	asv.924	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Parastacidae;Engaeus;Engaeus_urostrictus, confidences 1;0.23;0.14;0.13;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
925	asv.925	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Neogastropoda;Volutidae;Cymbium;Cymbium_cymbium, confidences 1;0.26;0.22;0.07;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
926	asv.926	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.37;0.3;0.14;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
927	asv.927	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.26;0.08;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
928	asv.928	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.3;0.16;0.16;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.
929	asv.929	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Strabomantidae;Oreobates;Oreobates_berdemenos, confidences 1;0.69;0.18;0.17;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
930	asv.930	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Pseudogmothela;Pseudogmothela_yonlii, confidences 1;0.31;0.26;0.09;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.
931	asv.931	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Acanthosomatidae;Elasmucha;Elasmucha_lineata, confidences 1;0.19;0.09;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
932	asv.932	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Reduviidae;Scipinia;Scipinia_horrida, confidences 1;0.26;0.21;0.09;0.05;0.01;0.01. No VSEARCH hits at 0.97 identity.
933	asv.933	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.4;0.27;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
934	asv.934	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.37;0.3;0.14;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
935	asv.935	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Trichotropidae;Trichotropis;Trichotropis_bicarinata, confidences 1;0.18;0.13;0.06;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
936	asv.936	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Lagomorpha;Leporidae;Brachylagus;Brachylagus_idahoensis, confidences 1;0.73;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
937	asv.937	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
938	asv.938	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Paracassina;Paracassina_kounhiensis, confidences 1;0.46;0.11;0.11;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
939	asv.939	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Gastrophryne;Gastrophryne_pictiventris, confidences 1;0.43;0.14;0.11;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.
940	asv.940	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Parastacidae;Engaeus;Engaeus_australis, confidences 1;0.3;0.13;0.12;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
941	asv.941	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Dendrobatidae;Epipedobates;Epipedobates_espinosai, confidences 1;0.5;0.22;0.19;0.07;0.04;0.04. No VSEARCH hits at 0.97 identity.
942	asv.942	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;Leptodactylus_stenodema, confidences 1;0.33;0.12;0.12;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
943	asv.943	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.28;0.06;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
944	asv.944	Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.37;0.31;0.14;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
