organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
19	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Chromis;Chromis_insolata, confidences 1;0.58;0.32;0.08;0.08;0.08;0.04. No VSEARCH hits at 0.97 identity.	asv.371_EE0058	EE0058
19	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Blattodea;Termitidae;Atlantitermes;Atlantitermes_snyderi, confidences 1;0.18;0.07;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.383_EE0053	EE0053
19	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiidae;Craspedacusta;Craspedacusta_ziguiensis, confidences 1;0.07;0.04;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.386_EE0053	EE0053
19	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.46;0.33;0.09;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.409_EE0051	EE0051
19	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Sphaerodactylus;Sphaerodactylus_ariasae, confidences 1;0.67;0.13;0.13;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.418_EE0058	EE0058
19	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.28;0.12;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.420_EE0104	EE0104
19	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias_uwai, confidences 1;0.65;0.2;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.421_EE0058	EE0058
19	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Androctonus;Androctonus_aeneas, confidences 1;0.28;0.06;0.06;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.434_EE0058	EE0058
19	present	Hugo Gante	eDNA expeditions citizen science sampling	138776	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.74;0.42;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.454_EE0099	EE0099
19	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.3;0.23;0.11;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.460_EE0053	EE0053
19	present	Hugo Gante	eDNA expeditions citizen science sampling	138776	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Anthozoa;Ceriantharia;Cerianthidae;Cerianthus;Cerianthus_membranaceus, confidences 1;0.05;0.05;0.02;0.02;0.02;0. No VSEARCH hits at 0.97 identity.	asv.501_EE0099	EE0099
19	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Turbinidae;Kaiparathina;Kaiparathina_boucheti, confidences 1;0.17;0.1;0.06;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.524_EE0109	EE0109
19	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias_uwai, confidences 1;0.71;0.2;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.547_EE0048	EE0048
19	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ705850,JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	asv.59_EE0109	EE0109
19	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Centropomidae;Centropomus;Centropomus_unionensis, confidences 1;0.64;0.36;0.07;0.02;0.02;0. No VSEARCH hits at 0.97 identity.	asv.611_EE0104	EE0104
19	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Chamaeleonidae;Rhampholeon;Rhampholeon_beraduccii, confidences 1;0.6;0.13;0.13;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	asv.614_EE0109	EE0109
19	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.31;0.13;0.13;0.07;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.848_EE0109	EE0109
19	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.867_EE0058	EE0058
19	present	Hugo Gante	eDNA expeditions citizen science sampling	31820	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Porifera;Demospongiae;Poecilosclerida;Desmacididae;Desmapsamma;Desmapsamma_anchorata, confidences 1;0.03;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.869_PH-INC	PH-INC
19	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lingua, confidences 1;0.79;0.49;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.878_EE0109	EE0109
19	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Eocyzicidae;Eocyzicus;Eocyzicus_parooensis, confidences 1;0.2;0.03;0.03;0.03;0.03;0.01. No VSEARCH hits at 0.97 identity.	asv.899_EE0058	EE0058
19	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.02;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.905_EE0104	EE0104
19	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Diogenidae;Ciliopagurus;Ciliopagurus_hawaiiensis, confidences 1;0.29;0.16;0.16;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.913_EE0104	EE0104
19	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;o_Gastropoda;Pachychilidae;Paracrostoma;Paracrostoma_martini, confidences 1;0.35;0.29;0.09;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.	asv.932_EE0055	EE0055
19	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.4;0.22;0.18;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.961_EE0109	EE0109
19	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Characiformes;Characidae;Hyphessobrycon;Hyphessobrycon_elachys, confidences 1;0.46;0.21;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.966_EE0104	EE0104
19	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.19;0.14;0.08;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.967_EE0059	EE0059
19	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor_rugulosus, confidences 1;0.71;0.17;0.17;0.14;0.14;0.09. No VSEARCH hits at 0.97 identity.	asv.975_EE0053	EE0053
19	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Malacostraca;Decapoda;Varunidae;Brachynotus;Brachynotus_atlanticus, confidences 1;0.53;0.07;0.06;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.984_EE0055	EE0055
18	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Holothuroidea;Aspidochirotida;Synallactidae;Paroriza;Paroriza_prouhoi, confidences 1;0.22;0.19;0.12;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	asv.1009_EE0104	EE0104
18	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadellidae;Nesophrosyne;Nesophrosyne_myrsines, confidences 1;0.46;0.39;0.06;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1040_EE0053	EE0053
18	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.39;0.28;0.19;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1051_EE0053	EE0053
18	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Catostomidae;Moxostoma;Moxostoma_poecilurum, confidences 1;0.84;0.37;0.08;0.05;0.05;0.01. No VSEARCH hits at 0.97 identity.	asv.1063_EE0104	EE0104
18	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.4;0.28;0.2;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1077_EE0053	EE0053
18	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.36;0.28;0.17;0.15;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1083_EE0055	EE0055
18	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Limnonectes;Limnonectes_aff._kuhlii_lineage_11_SG-2015, confidences 1;0.32;0.18;0.18;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1100_EE0055	EE0055
18	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.46;0.25;0.19;0;0;0. No VSEARCH hits at 0.97 identity.	asv.1112_EE0053	EE0053
18	present	Hugo Gante	eDNA expeditions citizen science sampling	79084	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Staurozoa;Stauromedusae;Haliclystidae;Haliclystus;Haliclystus_tenuis, confidences 1;0.09;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1117_EE0053	EE0053
18	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Leptodactylus;Leptodactylus_stenodema, confidences 1;0.37;0.07;0.07;0;0;0. No VSEARCH hits at 0.97 identity.	asv.1121_EE0059	EE0059
18	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.37;0.23;0.17;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1122_EE0051	EE0051
18	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.39;0.25;0.19;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1132_EE0058	EE0058
18	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Paracassina;Paracassina_kounhiensis, confidences 1;0.47;0.12;0.12;0.07;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1139_EE0059	EE0059
18	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Proboscidactylidae;Proboscidactyla;Proboscidactyla_stellata, confidences 1;0.05;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1149_EE0055	EE0055
18	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Contradens;Contradens_contradens, confidences 1;0.25;0.11;0.08;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1155_EE0051	EE0051
18	present	Hugo Gante	eDNA expeditions citizen science sampling	66583	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Contradens;Contradens_contradens, confidences 1;0.25;0.11;0.08;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1155_EE0059	EE0059
18	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Unionida;Unionidae;Contradens;Contradens_contradens, confidences 1;0.25;0.11;0.08;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1155_EE0104	EE0104
18	present	Hugo Gante	eDNA expeditions citizen science sampling	87473	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Chlorocoris;Chlorocoris_complanatus, confidences 1;0.56;0.42;0.27;0.07;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1161_EE0104	EE0104
18	present	Hugo Gante	eDNA expeditions citizen science sampling	127376	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus_lighti, confidences 1;0.74;0.28;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1166_EE0055	EE0055
18	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Morerella;Morerella_cyanophthalma, confidences 1;0.53;0.18;0.11;0.06;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1179_EE0051	EE0051
18	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hemiptera;Cimicidae;Paracimex;Paracimex_cf._chaeturus_OB-2018, confidences 1;0.17;0.06;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1196_EE0048	EE0048
18	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Nemertea;Pilidiophora;Heteronemertea;Lineidae;Lineopselloides;Lineopselloides_albilineus, confidences 1;0.03;0.03;0.03;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1197_EE0058	EE0058
18	present	Hugo Gante	eDNA expeditions citizen science sampling	130351	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Echinodermata;Echinoidea;Cidaroida;Cidaridae;Ctenocidaris;Ctenocidaris_perrieri, confidences 1;0.05;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1199_EE0109	EE0109
18	present	Hugo Gante	eDNA expeditions citizen science sampling	97629	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Lophiiformes;Thaumatichthyidae;Thaumatichthys;Thaumatichthys_binghami, confidences 1;0.66;0.3;0.05;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	asv.1214_EE0058	EE0058
18	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Onychophora;Udeonychophora;Euonychophora;Peripatidae;Epiperipatus;Epiperipatus_vagans, confidences 1;0.02;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1215_EE0051	EE0051
18	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Pygopodidae;Delma;Delma_pax, confidences 1;0.59;0.09;0.09;0.02;0.02;0. No VSEARCH hits at 0.97 identity.	asv.1228_EE0051	EE0051
18	present	Hugo Gante	eDNA expeditions citizen science sampling	84253	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Blattodea;Kalotermitidae;Cryptotermes;Cryptotermes_declivis, confidences 1;0.31;0.21;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1230_EE0051	EE0051
18	present	Hugo Gante	eDNA expeditions citizen science sampling	149867	DNA Sequence reads	DNA Sequence reads	Eukaryota						Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Hymenoptera;Figitidae;Prosaspicera;Prosaspicera_validispina, confidences 1;0.34;0.2;0.07;0.06;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1239_EE0048	EE0048
