asv	sum.taxonomy	identificationRemarks
690	asv.690	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Pangasiidae;g__Pangasius;s__Pangasius_pangasius	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Pangasiidae;g__Pangasius;s__Pangasius_pangasius, confidences 1;1;1;1;1;0.98;0.98;0.98. No VSEARCH hits at 0.97 identity.
691	asv.691	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gobius;s__Gobius_cobitis, confidences 1;0.98;0.93;0.63;0.17;0.17;0.05;0.01. No VSEARCH hits at 0.97 identity.
692	asv.692	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Scandentia;f__Tupaiidae;g__Tupaia;s__Tupaia_splendidula, confidences 1;0.89;0.74;0.11;0.07;0.07;0.07;0.02. No VSEARCH hits at 0.97 identity.
693	asv.693	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Pterioida;f__Pteriidae;g__Pinctada;s__Pinctada_imbricata, confidences 1;0.95;0.13;0.06;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
694	asv.694	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Basidioradulum;s__Basidioradulum_radula, confidences 1;0.17;0.09;0.09;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
695	asv.695	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Scatophagidae;g__Scatophagus;s__Scatophagus_argus, confidences 1;1;1;0.97;0.84;0.76;0.76;0.76. No VSEARCH hits at 0.97 identity.
696	asv.696	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Cheilinus;s__Cheilinus_oxycephalus, confidences 1;0.98;0.84;0.71;0.12;0.12;0.03;0.03. No VSEARCH hits at 0.97 identity.
697	asv.697	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Sarcoptiformes;f__Pyroglyphidae;g__Dermatophagoides;s__Dermatophagoides_pteronyssinus, confidences 1;0.98;0.09;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
698	asv.698	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Melanoseps;s__Melanoseps_ater, confidences 1;0.96;0.73;0.15;0.15;0.07;0.01;0. No VSEARCH hits at 0.97 identity.
699	asv.699	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Evosea;c__Eumycetozoa;o__Trichiida;f__Trichiidae;g__Hemitrichia;s__Hemitrichia_serpula, confidences 1;0.09;0.09;0.09;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
700	asv.700	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;0.98;0.96;0.65;0.48;0.41;0.13;0.13. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits AP010980,AF420034,KU534953, identities 97.1,97.1,97.1, taxonomy Homo_sapiens,Gorilla_gorilla,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.
701	asv.701	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Sciuridae;g__Ratufa;s__Ratufa_affinis, confidences 1;0.92;0.91;0.33;0.2;0.15;0.12;0.04. No VSEARCH hits at 0.97 identity.
702	asv.702	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Eurytrochus;s__Eurytrochus_danieli, confidences 1;0.94;0.08;0.06;0.06;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.
703	asv.703	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Chlorurus;s__Chlorurus_oedema, confidences 1;0.84;0.72;0.3;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
704	asv.704	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Neochelon;s__Neochelon_falcipinnis, confidences 1;1;0.92;0.71;0.2;0.2;0.07;0.07. No VSEARCH hits at 0.97 identity.
705	asv.705	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Neochelon;s__Neochelon_falcipinnis, confidences 1;0.99;0.85;0.65;0.17;0.17;0.07;0.07. No VSEARCH hits at 0.97 identity.
706	asv.706	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Geoemydidae;g__Batagur;s__Batagur_kachuga, confidences 1;0.91;0.83;0.04;0.04;0.04;0.01;0.01. No VSEARCH hits at 0.97 identity.
707	asv.707	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Cyclopsettidae;g__Cyclopsetta;s__Cyclopsetta_fimbriata, confidences 1;0.89;0.55;0.31;0.09;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
708	asv.708	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Amoya;s__Amoya_chusanensis, confidences 1;1;1;0.94;0.7;0.68;0.36;0.36. No VSEARCH hits at 0.97 identity.
709	asv.709	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Anodontostoma;s__Anodontostoma_chacunda	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Anodontostoma;s__Anodontostoma_chacunda, confidences 1;1;1;0.97;0.88;0.86;0.82;0.82. No VSEARCH hits at 0.97 identity.
710	asv.710	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata, confidences 1;1;1;1;0.98;0.98;0.98;0.98. No VSEARCH hits at 0.97 identity.
711	asv.711	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Pitheciidae;g__Pithecia;s__Pithecia_pithecia, confidences 1;1;0.86;0.48;0.15;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
712	asv.712	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Eulipotyphla;f__Talpidae;g__Scaptochirus;s__Scaptochirus_moschatus, confidences 1;1;1;0.6;0.12;0.12;0.01;0.01. No VSEARCH hits at 0.97 identity.
713	asv.713	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Sciuridae;g__Spermophilopsis;s__Spermophilopsis_leptodactylus, confidences 1;0.97;0.85;0.14;0.08;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
714	asv.714	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Galliformes;f__Odontophoridae;g__Colinus;s__Colinus_cristatus, confidences 1;0.99;0.95;0.2;0.05;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.
715	asv.715	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Actiniaria;f__Sagartiidae;g__Sagartia;s__Sagartia_ornata, confidences 1;0.97;0.21;0.21;0.21;0.21;0.18;0.18. No VSEARCH hits at 0.97 identity.
716	asv.716	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Beryciformes;f__Cetomimidae;g__Gyrinomimus;s__Gyrinomimus_sp._UW_113191, confidences 1;0.99;0.96;0.5;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
717	asv.717	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Derichthyidae;g__Nessorhamphus;s__Nessorhamphus_danae, confidences 1;0.91;0.71;0.41;0.08;0.04;0.04;0.01. No VSEARCH hits at 0.97 identity.
718	asv.718	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sillaginidae;g__Sillago;s__Sillago_sinica, confidences 1;1;1;0.99;0.44;0.41;0.41;0.11. No VSEARCH hits at 0.97 identity.
719	asv.719	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus_scrofa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Artiodactyla;f__Suidae;g__Sus;s__Sus_scrofa, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.
720	asv.720	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Pectinida;f__Pectinidae;g__Mimachlamys;s__Mimachlamys_nobilis, confidences 1;1;0.12;0.06;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
721	asv.721	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Characiformes;f__Prochilodontidae;g__Prochilodus;s__Prochilodus_argenteus, confidences 1;1;1;0.7;0.14;0.13;0.13;0.11. No VSEARCH hits at 0.97 identity.
722	asv.722	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Hyporthodus;s__Hyporthodus_septemfasciatus, confidences 1;0.94;0.89;0.57;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
723	asv.723	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Stromateidae;g__Pampus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Stromateidae;g__Pampus;s__Pampus_chinensis, confidences 1;1;1;1;1;1;1;0.37. No VSEARCH hits at 0.97 identity.
724	asv.724	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Sardina;s__Sardina_pilchardus, confidences 1;1;1;0.91;0.83;0.57;0.29;0.29. No VSEARCH hits at 0.97 identity.
725	asv.725	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.14;0.12;0.12;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
726	asv.726	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Eleotridae;g__Oxyeleotris;s__Oxyeleotris_lineolata, confidences 1;1;0.97;0.87;0.64;0.25;0.25;0.22. No VSEARCH hits at 0.97 identity.
727	asv.727	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_taty	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_taty, confidences 1;1;1;0.99;0.99;0.99;0.97;0.96. No VSEARCH hits at 0.97 identity.
728	asv.728	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Calliphoridae;g__Cochliomyia;s__Cochliomyia_hominivorax, confidences 1;0.8;0.1;0.05;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
729	asv.729	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Xylophagaidae;g__Exeretonevra;s__Exeretonevra_angustifrons, confidences 1;0.91;0.33;0.23;0.07;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
730	asv.730	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Abrocomidae;g__Cuscomys;s__Cuscomys_ashaninka, confidences 1;0.95;0.73;0.13;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
731	asv.731	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Sardina;s__Sardina_pilchardus, confidences 1;1;1;0.8;0.64;0.37;0.16;0.16. No VSEARCH hits at 0.97 identity.
732	asv.732	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Pangasiidae;g__Pangasius;s__Pangasius_pangasius	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Pangasiidae;g__Pangasius;s__Pangasius_pangasius, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KC572135, identities 100, taxonomy Pangasius_pangasius, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Pangasiidae;Pangasius;Pangasius_pangasius.
733	asv.733	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Johnius;s__Johnius_borneensis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Johnius;s__Johnius_borneensis, confidences 1;1;1;1;0.94;0.89;0.86;0.86. No VSEARCH hits at 0.97 identity.
734	asv.734	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Polynemidae;g__Eleutheronema;s__Eleutheronema_tetradactylum, confidences 1;1;1;0.97;0.2;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.
735	asv.735	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Ptilonorhynchidae;g__Ptilonorhynchus;s__Ptilonorhynchus_violaceus, confidences 1;1;0.87;0.18;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
736	asv.736	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Cricetidae;g__Microtus;s__Microtus_lusitanicus, confidences 1;0.91;0.69;0.1;0.07;0.06;0.01;0. No VSEARCH hits at 0.97 identity.
737	asv.737	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Cercopithecidae;g__Nasalis;s__Nasalis_larvatus, confidences 1;0.93;0.71;0.39;0.22;0.1;0.09;0.09. No VSEARCH hits at 0.97 identity.
738	asv.738	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Nemacheilidae;g__Triplophysa;s__Triplophysa_venusta, confidences 1;0.88;0.54;0.24;0.07;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
739	asv.739	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Neochelon;s__Neochelon_falcipinnis, confidences 1;1;0.88;0.57;0.19;0.19;0.05;0.05. No VSEARCH hits at 0.97 identity.
740	asv.740	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Ictaluridae;g__Noturus;s__Noturus_taylori, confidences 1;1;1;0.96;0.49;0.18;0.15;0.14. No VSEARCH hits at 0.97 identity.
741	asv.741	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Oxyurichthys;s__Oxyurichthys_saru, confidences 1;0.97;0.94;0.9;0.49;0.49;0.24;0.24. No VSEARCH hits at 0.97 identity.
742	asv.742	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata, confidences 1;1;1;0.96;0.93;0.93;0.93;0.93. No VSEARCH hits at 0.97 identity.
743	asv.743	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Argyrosomus;s__Argyrosomus_amoyensis, confidences 1;0.98;0.95;0.79;0.42;0.41;0.08;0.07. No VSEARCH hits at 0.97 identity.
744	asv.744	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Littorinimorpha;f__Cassidae;g__Casmaria;s__Casmaria_ponderosa, confidences 1;0.92;0.24;0.22;0.21;0.19;0.19;0.19. No VSEARCH hits at 0.97 identity.
745	asv.745	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Actiniaria;f__Sagartiidae;g__Sagartia;s__Sagartia_ornata, confidences 1;0.94;0.08;0.08;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
746	asv.746	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Strigiformes;f__Strigidae;g__Mimizuku;s__Mimizuku_gurneyi, confidences 1;0.95;0.7;0.05;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
747	asv.747	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Aulopiformes;f__Synodontidae;g__Saurida;s__Saurida_umeyoshii, confidences 1;0.99;0.98;0.73;0.35;0.35;0.35;0.26. No VSEARCH hits at 0.97 identity.
748	asv.748	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Dinomyidae;g__Dinomys;s__Dinomys_branickii, confidences 1;0.99;0.83;0.14;0.1;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
749	asv.749	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Coliiformes;f__Coliidae;g__Colius;s__Colius_colius, confidences 1;0.97;0.87;0.29;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
750	asv.750	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Elapidae;g__Tropidechis;s__Tropidechis_carinatus, confidences 1;0.87;0.73;0.24;0.24;0.14;0.06;0.06. No VSEARCH hits at 0.97 identity.
751	asv.751	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Bahaba;s__Bahaba_taipingensis, confidences 1;0.98;0.82;0.69;0.24;0.22;0.09;0.09. No VSEARCH hits at 0.97 identity.
752	asv.752	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lophiiformes;f__Diceratiidae;g__Diceratias;s__Diceratias_pileatus, confidences 1;0.99;0.98;0.76;0.01;0;0;0. No VSEARCH hits at 0.97 identity.
753	asv.753	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Coilia;s__Coilia_reynaldi	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Coilia;s__Coilia_reynaldi, confidences 1;1;1;1;0.99;0.98;0.98;0.98. No VSEARCH hits at 0.97 identity.
754	asv.754	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Passeridae;g__Anomalospiza;s__Anomalospiza_imberbis, confidences 1;0.89;0.71;0.16;0.11;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
755	asv.755	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Dermoptera;f__Cynocephalidae;g__Galeopterus;s__Galeopterus_variegatus, confidences 1;0.93;0.77;0.32;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
756	asv.756	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_taty	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Setipinna;s__Setipinna_taty, confidences 1;1;1;0.99;0.98;0.98;0.96;0.95. No VSEARCH hits at 0.97 identity.
757	asv.757	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Escualosa;s__Escualosa_thoracata, confidences 1;1;1;0.98;0.98;0.98;0.97;0.97. No VSEARCH hits at 0.97 identity.
758	asv.758	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Eulipotyphla;f__Talpidae;g__Scalopus;s__Scalopus_aquaticus, confidences 1;1;1;0.92;0.49;0.46;0.19;0.19. No VSEARCH hits at 0.97 identity.
759	asv.759	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Chelon	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Chelon;s__Chelon_planiceps, confidences 1;1;1;1;0.97;0.97;0.93;0.69. No VSEARCH hits at 0.97 identity.
760	asv.760	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Cyprinidae;g__Thynnichthys;s__Thynnichthys_polylepis, confidences 1;1;1;0.94;0.23;0.13;0.01;0.01. No VSEARCH hits at 0.97 identity.
